dataset,column,value
dim_customers_dataset,customer_number,AW00014882
dim_customers_dataset,customer_number,AW00014883
dim_customers_dataset,customer_number,AW00014884
dim_customers_dataset,customer_number,AW00014885
dim_customers_dataset,customer_number,AW00014886
dim_customers_dataset,customer_number,AW00014887
dim_customers_dataset,customer_number,AW00014888
dim_customers_dataset,customer_number,AW00014889
dim_customers_dataset,customer_number,AW00014890
dim_customers_dataset,customer_number,AW00014891
dim_customers_dataset,customer_number,AW00014892
dim_customers_dataset,customer_number,AW00014893
dim_customers_dataset,customer_number,AW00014894
dim_customers_dataset,customer_number,AW00014895
dim_customers_dataset,customer_number,AW00014896
dim_customers_dataset,customer_number,AW00014897
dim_customers_dataset,customer_number,AW00014898
dim_customers_dataset,customer_number,AW00014899
dim_customers_dataset,customer_number,AW00014900
dim_customers_dataset,customer_number,AW00014901
dim_customers_dataset,customer_number,AW00014902
dim_customers_dataset,customer_number,AW00014903
dim_customers_dataset,customer_number,AW00014904
dim_customers_dataset,customer_number,AW00014905
dim_customers_dataset,customer_number,AW00014906
dim_customers_dataset,customer_number,AW00014907
dim_customers_dataset,customer_number,AW00014908
dim_customers_dataset,customer_number,AW00014909
dim_customers_dataset,customer_number,AW00014910
dim_customers_dataset,customer_number,AW00014911
dim_customers_dataset,customer_number,AW00014912
dim_customers_dataset,customer_number,AW00014913
dim_customers_dataset,customer_number,AW00014914
dim_customers_dataset,customer_number,AW00014915
dim_customers_dataset,customer_number,AW00014916
dim_customers_dataset,customer_number,AW00014917
dim_customers_dataset,customer_number,AW00014918
dim_customers_dataset,customer_number,AW00014919
dim_customers_dataset,customer_number,AW00014920
dim_customers_dataset,customer_number,AW00014921
dim_customers_dataset,customer_number,AW00014922
dim_customers_dataset,customer_number,AW00014923
dim_customers_dataset,customer_number,AW00014924
dim_customers_dataset,customer_number,AW00014925
dim_customers_dataset,customer_number,AW00014926
dim_customers_dataset,customer_number,AW00014927
dim_customers_dataset,customer_number,AW00014928
dim_customers_dataset,customer_number,AW00014929
dim_customers_dataset,customer_number,AW00014930
dim_customers_dataset,customer_number,AW00014931
dim_customers_dataset,customer_number,AW00014932
dim_customers_dataset,customer_number,AW00014933
dim_customers_dataset,customer_number,AW00014934
dim_customers_dataset,customer_number,AW00014935
dim_customers_dataset,customer_number,AW00014936
dim_customers_dataset,customer_number,AW00014937
dim_customers_dataset,customer_number,AW00014938
dim_customers_dataset,customer_number,AW00014939
dim_customers_dataset,customer_number,AW00014940
dim_customers_dataset,customer_number,AW00014941
dim_customers_dataset,customer_number,AW00014942
dim_customers_dataset,customer_number,AW00014943
dim_customers_dataset,customer_number,AW00014944
dim_customers_dataset,customer_number,AW00014945
dim_customers_dataset,customer_number,AW00014946
dim_customers_dataset,customer_number,AW00014947
dim_customers_dataset,customer_number,AW00014948
dim_customers_dataset,customer_number,AW00014949
dim_customers_dataset,customer_number,AW00014950
dim_customers_dataset,customer_number,AW00014951
dim_customers_dataset,customer_number,AW00014952
dim_customers_dataset,customer_number,AW00014953
dim_customers_dataset,customer_number,AW00014954
dim_customers_dataset,customer_number,AW00014955
dim_customers_dataset,customer_number,AW00014956
dim_customers_dataset,customer_number,AW00014957
dim_customers_dataset,customer_number,AW00014958
dim_customers_dataset,customer_number,AW00014959
dim_customers_dataset,customer_number,AW00014960
dim_customers_dataset,customer_number,AW00014961
dim_customers_dataset,customer_number,AW00014962
dim_customers_dataset,customer_number,AW00014963
dim_customers_dataset,customer_number,AW00014964
dim_customers_dataset,customer_number,AW00014965
dim_customers_dataset,customer_number,AW00014966
dim_customers_dataset,customer_number,AW00014967
dim_customers_dataset,customer_number,AW00014968
dim_customers_dataset,customer_number,AW00014969
dim_customers_dataset,customer_number,AW00014970
dim_customers_dataset,customer_number,AW00014971
dim_customers_dataset,customer_number,AW00014972
dim_customers_dataset,customer_number,AW00014973
dim_customers_dataset,customer_number,AW00014974
dim_customers_dataset,customer_number,AW00014975
dim_customers_dataset,customer_number,AW00014976
dim_customers_dataset,customer_number,AW00014977
dim_customers_dataset,customer_number,AW00014978
dim_customers_dataset,customer_number,AW00014979
dim_customers_dataset,customer_number,AW00014980
dim_customers_dataset,customer_number,AW00014981
dim_customers_dataset,customer_number,AW00014982
dim_customers_dataset,customer_number,AW00014983
dim_customers_dataset,customer_number,AW00014984
dim_customers_dataset,customer_number,AW00014985
dim_customers_dataset,customer_number,AW00014986
dim_customers_dataset,customer_number,AW00014987
dim_customers_dataset,customer_number,AW00014988
dim_customers_dataset,customer_number,AW00014989
dim_customers_dataset,customer_number,AW00014990
dim_customers_dataset,customer_number,AW00014991
dim_customers_dataset,customer_number,AW00014992
dim_customers_dataset,customer_number,AW00014993
dim_customers_dataset,customer_number,AW00014994
dim_customers_dataset,customer_number,AW00014995
dim_customers_dataset,customer_number,AW00014996
dim_customers_dataset,customer_number,AW00014997
dim_customers_dataset,customer_number,AW00014998
dim_customers_dataset,customer_number,AW00014999
dim_customers_dataset,customer_number,AW00015000
dim_customers_dataset,customer_number,AW00015001
dim_customers_dataset,customer_number,AW00015002
dim_customers_dataset,customer_number,AW00015003
dim_customers_dataset,customer_number,AW00015004
dim_customers_dataset,customer_number,AW00015005
dim_customers_dataset,customer_number,AW00015006
dim_customers_dataset,customer_number,AW00015007
dim_customers_dataset,customer_number,AW00015008
dim_customers_dataset,customer_number,AW00015009
dim_customers_dataset,customer_number,AW00015010
dim_customers_dataset,customer_number,AW00015011
dim_customers_dataset,customer_number,AW00015012
dim_customers_dataset,customer_number,AW00015013
dim_customers_dataset,customer_number,AW00015014
dim_customers_dataset,customer_number,AW00015015
dim_customers_dataset,customer_number,AW00015016
dim_customers_dataset,customer_number,AW00015017
dim_customers_dataset,customer_number,AW00015018
dim_customers_dataset,customer_number,AW00015019
dim_customers_dataset,customer_number,AW00015020
dim_customers_dataset,customer_number,AW00015021
dim_customers_dataset,customer_number,AW00015022
dim_customers_dataset,customer_number,AW00015023
dim_customers_dataset,customer_number,AW00015024
dim_customers_dataset,customer_number,AW00015025
dim_customers_dataset,customer_number,AW00015026
dim_customers_dataset,customer_number,AW00015027
dim_customers_dataset,customer_number,AW00015028
dim_customers_dataset,customer_number,AW00015029
dim_customers_dataset,customer_number,AW00015030
dim_customers_dataset,customer_number,AW00015031
dim_customers_dataset,customer_number,AW00015032
dim_customers_dataset,customer_number,AW00015033
dim_customers_dataset,customer_number,AW00015034
dim_customers_dataset,customer_number,AW00015035
dim_customers_dataset,customer_number,AW00015036
dim_customers_dataset,customer_number,AW00015037
dim_customers_dataset,customer_number,AW00015038
dim_customers_dataset,customer_number,AW00015039
dim_customers_dataset,customer_number,AW00015040
dim_customers_dataset,customer_number,AW00015041
dim_customers_dataset,customer_number,AW00015042
dim_customers_dataset,customer_number,AW00015043
dim_customers_dataset,customer_number,AW00015044
dim_customers_dataset,customer_number,AW00015045
dim_customers_dataset,customer_number,AW00015046
dim_customers_dataset,customer_number,AW00015047
dim_customers_dataset,customer_number,AW00015048
dim_customers_dataset,customer_number,AW00015049
dim_customers_dataset,customer_number,AW00015050
dim_customers_dataset,customer_number,AW00015051
dim_customers_dataset,customer_number,AW00015052
dim_customers_dataset,customer_number,AW00015053
dim_customers_dataset,customer_number,AW00015054
dim_customers_dataset,customer_number,AW00015055
dim_customers_dataset,customer_number,AW00015056
dim_customers_dataset,customer_number,AW00015057
dim_customers_dataset,customer_number,AW00015058
dim_customers_dataset,customer_number,AW00015059
dim_customers_dataset,customer_number,AW00015060
dim_customers_dataset,customer_number,AW00015061
dim_customers_dataset,customer_number,AW00015062
dim_customers_dataset,customer_number,AW00015063
dim_customers_dataset,customer_number,AW00015064
dim_customers_dataset,customer_number,AW00015065
dim_customers_dataset,customer_number,AW00015066
dim_customers_dataset,customer_number,AW00015067
dim_customers_dataset,customer_number,AW00015068
dim_customers_dataset,customer_number,AW00015069
dim_customers_dataset,customer_number,AW00015070
dim_customers_dataset,customer_number,AW00015071
dim_customers_dataset,customer_number,AW00015072
dim_customers_dataset,customer_number,AW00015073
dim_customers_dataset,customer_number,AW00015074
dim_customers_dataset,customer_number,AW00015075
dim_customers_dataset,customer_number,AW00015076
dim_customers_dataset,customer_number,AW00015077
dim_customers_dataset,customer_number,AW00015078
dim_customers_dataset,customer_number,AW00015079
dim_customers_dataset,customer_number,AW00015080
dim_customers_dataset,customer_number,AW00015081
dim_customers_dataset,customer_number,AW00015082
dim_customers_dataset,customer_number,AW00015083
dim_customers_dataset,customer_number,AW00015084
dim_customers_dataset,customer_number,AW00015085
dim_customers_dataset,customer_number,AW00015086
dim_customers_dataset,customer_number,AW00015087
dim_customers_dataset,customer_number,AW00015088
dim_customers_dataset,customer_number,AW00015089
dim_customers_dataset,customer_number,AW00015090
dim_customers_dataset,customer_number,AW00015091
dim_customers_dataset,customer_number,AW00015092
dim_customers_dataset,customer_number,AW00015093
dim_customers_dataset,customer_number,AW00015094
dim_customers_dataset,customer_number,AW00015095
dim_customers_dataset,customer_number,AW00015096
dim_customers_dataset,customer_number,AW00015097
dim_customers_dataset,customer_number,AW00015098
dim_customers_dataset,customer_number,AW00015099
dim_customers_dataset,customer_number,AW00015100
dim_customers_dataset,customer_number,AW00015101
dim_customers_dataset,customer_number,AW00015102
dim_customers_dataset,customer_number,AW00015103
dim_customers_dataset,customer_number,AW00015104
dim_customers_dataset,customer_number,AW00015105
dim_customers_dataset,customer_number,AW00015106
dim_customers_dataset,customer_number,AW00015107
dim_customers_dataset,customer_number,AW00015108
dim_customers_dataset,customer_number,AW00015109
dim_customers_dataset,customer_number,AW00015110
dim_customers_dataset,customer_number,AW00015111
dim_customers_dataset,customer_number,AW00015112
dim_customers_dataset,customer_number,AW00015113
dim_customers_dataset,customer_number,AW00015114
dim_customers_dataset,customer_number,AW00015115
dim_customers_dataset,customer_number,AW00015116
dim_customers_dataset,customer_number,AW00015117
dim_customers_dataset,customer_number,AW00015118
dim_customers_dataset,customer_number,AW00015119
dim_customers_dataset,customer_number,AW00015120
dim_customers_dataset,customer_number,AW00015121
dim_customers_dataset,customer_number,AW00015122
dim_customers_dataset,customer_number,AW00015123
dim_customers_dataset,customer_number,AW00015124
dim_customers_dataset,customer_number,AW00015125
dim_customers_dataset,customer_number,AW00015126
dim_customers_dataset,customer_number,AW00015127
dim_customers_dataset,customer_number,AW00015128
dim_customers_dataset,customer_number,AW00015129
dim_customers_dataset,customer_number,AW00015130
dim_customers_dataset,customer_number,AW00015131
dim_customers_dataset,customer_number,AW00015132
dim_customers_dataset,customer_number,AW00015133
dim_customers_dataset,customer_number,AW00015134
dim_customers_dataset,customer_number,AW00015135
dim_customers_dataset,customer_number,AW00015136
dim_customers_dataset,customer_number,AW00015137
dim_customers_dataset,customer_number,AW00015138
dim_customers_dataset,customer_number,AW00015139
dim_customers_dataset,customer_number,AW00015140
dim_customers_dataset,customer_number,AW00015141
dim_customers_dataset,customer_number,AW00015142
dim_customers_dataset,customer_number,AW00015143
dim_customers_dataset,customer_number,AW00015144
dim_customers_dataset,customer_number,AW00015145
dim_customers_dataset,customer_number,AW00015146
dim_customers_dataset,customer_number,AW00015147
dim_customers_dataset,customer_number,AW00015148
dim_customers_dataset,customer_number,AW00015149
dim_customers_dataset,customer_number,AW00015150
dim_customers_dataset,customer_number,AW00015151
dim_customers_dataset,customer_number,AW00015152
dim_customers_dataset,customer_number,AW00015153
dim_customers_dataset,customer_number,AW00015154
dim_customers_dataset,customer_number,AW00015155
dim_customers_dataset,customer_number,AW00015156
dim_customers_dataset,customer_number,AW00015157
dim_customers_dataset,customer_number,AW00015158
dim_customers_dataset,customer_number,AW00015159
dim_customers_dataset,customer_number,AW00015160
dim_customers_dataset,customer_number,AW00015161
dim_customers_dataset,customer_number,AW00015162
dim_customers_dataset,customer_number,AW00015163
dim_customers_dataset,customer_number,AW00015164
dim_customers_dataset,customer_number,AW00015165
dim_customers_dataset,customer_number,AW00015166
dim_customers_dataset,customer_number,AW00015167
dim_customers_dataset,customer_number,AW00015168
dim_customers_dataset,customer_number,AW00015169
dim_customers_dataset,customer_number,AW00015170
dim_customers_dataset,customer_number,AW00015171
dim_customers_dataset,customer_number,AW00015172
dim_customers_dataset,customer_number,AW00015173
dim_customers_dataset,customer_number,AW00015174
dim_customers_dataset,customer_number,AW00015175
dim_customers_dataset,customer_number,AW00015176
dim_customers_dataset,customer_number,AW00015177
dim_customers_dataset,customer_number,AW00015178
dim_customers_dataset,customer_number,AW00015179
dim_customers_dataset,customer_number,AW00015180
dim_customers_dataset,customer_number,AW00015181
dim_customers_dataset,customer_number,AW00015182
dim_customers_dataset,customer_number,AW00015183
dim_customers_dataset,customer_number,AW00015184
dim_customers_dataset,customer_number,AW00015185
dim_customers_dataset,customer_number,AW00015186
dim_customers_dataset,customer_number,AW00015187
dim_customers_dataset,customer_number,AW00015188
dim_customers_dataset,customer_number,AW00015189
dim_customers_dataset,customer_number,AW00015190
dim_customers_dataset,customer_number,AW00015191
dim_customers_dataset,customer_number,AW00015192
dim_customers_dataset,customer_number,AW00015193
dim_customers_dataset,customer_number,AW00015194
dim_customers_dataset,customer_number,AW00015195
dim_customers_dataset,customer_number,AW00015196
dim_customers_dataset,customer_number,AW00015197
dim_customers_dataset,customer_number,AW00015198
dim_customers_dataset,customer_number,AW00015199
dim_customers_dataset,customer_number,AW00015200
dim_customers_dataset,customer_number,AW00015201
dim_customers_dataset,customer_number,AW00015202
dim_customers_dataset,customer_number,AW00015203
dim_customers_dataset,customer_number,AW00015204
dim_customers_dataset,customer_number,AW00015205
dim_customers_dataset,customer_number,AW00015206
dim_customers_dataset,customer_number,AW00015207
dim_customers_dataset,customer_number,AW00015208
dim_customers_dataset,customer_number,AW00015209
dim_customers_dataset,customer_number,AW00015210
dim_customers_dataset,customer_number,AW00015211
dim_customers_dataset,customer_number,AW00015212
dim_customers_dataset,customer_number,AW00015213
dim_customers_dataset,customer_number,AW00015214
dim_customers_dataset,customer_number,AW00015215
dim_customers_dataset,customer_number,AW00015216
dim_customers_dataset,customer_number,AW00015217
dim_customers_dataset,customer_number,AW00015218
dim_customers_dataset,customer_number,AW00015219
dim_customers_dataset,customer_number,AW00015220
dim_customers_dataset,customer_number,AW00015221
dim_customers_dataset,customer_number,AW00015222
dim_customers_dataset,customer_number,AW00015223
dim_customers_dataset,customer_number,AW00015224
dim_customers_dataset,customer_number,AW00015225
dim_customers_dataset,customer_number,AW00015226
dim_customers_dataset,customer_number,AW00015227
dim_customers_dataset,customer_number,AW00015228
dim_customers_dataset,customer_number,AW00015229
dim_customers_dataset,customer_number,AW00015230
dim_customers_dataset,customer_number,AW00015231
dim_customers_dataset,customer_number,AW00015232
dim_customers_dataset,customer_number,AW00015233
dim_customers_dataset,customer_number,AW00015234
dim_customers_dataset,customer_number,AW00015235
dim_customers_dataset,customer_number,AW00015236
dim_customers_dataset,customer_number,AW00015237
dim_customers_dataset,customer_number,AW00015238
dim_customers_dataset,customer_number,AW00015239
dim_customers_dataset,customer_number,AW00015240
dim_customers_dataset,customer_number,AW00015241
dim_customers_dataset,customer_number,AW00015242
dim_customers_dataset,customer_number,AW00015243
dim_customers_dataset,customer_number,AW00015244
dim_customers_dataset,customer_number,AW00015245
dim_customers_dataset,customer_number,AW00015246
dim_customers_dataset,customer_number,AW00015247
dim_customers_dataset,customer_number,AW00015248
dim_customers_dataset,customer_number,AW00015249
dim_customers_dataset,customer_number,AW00015250
dim_customers_dataset,customer_number,AW00015251
dim_customers_dataset,customer_number,AW00015252
dim_customers_dataset,customer_number,AW00015253
dim_customers_dataset,customer_number,AW00015254
dim_customers_dataset,customer_number,AW00015255
dim_customers_dataset,customer_number,AW00015256
dim_customers_dataset,customer_number,AW00015257
dim_customers_dataset,customer_number,AW00015258
dim_customers_dataset,customer_number,AW00015259
dim_customers_dataset,customer_number,AW00015260
dim_customers_dataset,customer_number,AW00015261
dim_customers_dataset,customer_number,AW00015262
dim_customers_dataset,customer_number,AW00015263
dim_customers_dataset,customer_number,AW00015264
dim_customers_dataset,customer_number,AW00015265
dim_customers_dataset,customer_number,AW00015266
dim_customers_dataset,customer_number,AW00015267
dim_customers_dataset,customer_number,AW00015268
dim_customers_dataset,customer_number,AW00015269
dim_customers_dataset,customer_number,AW00015270
dim_customers_dataset,customer_number,AW00015271
dim_customers_dataset,customer_number,AW00015272
dim_customers_dataset,customer_number,AW00015273
dim_customers_dataset,customer_number,AW00015274
dim_customers_dataset,customer_number,AW00015275
dim_customers_dataset,customer_number,AW00015276
dim_customers_dataset,customer_number,AW00015277
dim_customers_dataset,customer_number,AW00015278
dim_customers_dataset,customer_number,AW00015279
dim_customers_dataset,customer_number,AW00015280
dim_customers_dataset,customer_number,AW00015281
dim_customers_dataset,customer_number,AW00015282
dim_customers_dataset,customer_number,AW00015283
dim_customers_dataset,customer_number,AW00015284
dim_customers_dataset,customer_number,AW00015285
dim_customers_dataset,customer_number,AW00015286
dim_customers_dataset,customer_number,AW00015287
dim_customers_dataset,customer_number,AW00015288
dim_customers_dataset,customer_number,AW00015289
dim_customers_dataset,customer_number,AW00015290
dim_customers_dataset,customer_number,AW00015291
dim_customers_dataset,customer_number,AW00015292
dim_customers_dataset,customer_number,AW00015293
dim_customers_dataset,customer_number,AW00015294
dim_customers_dataset,customer_number,AW00015295
dim_customers_dataset,customer_number,AW00015296
dim_customers_dataset,customer_number,AW00015297
dim_customers_dataset,customer_number,AW00015298
dim_customers_dataset,customer_number,AW00015299
dim_customers_dataset,customer_number,AW00015300
dim_customers_dataset,customer_number,AW00015301
dim_customers_dataset,customer_number,AW00015302
dim_customers_dataset,customer_number,AW00015303
dim_customers_dataset,customer_number,AW00015304
dim_customers_dataset,customer_number,AW00015305
dim_customers_dataset,customer_number,AW00015306
dim_customers_dataset,customer_number,AW00015307
dim_customers_dataset,customer_number,AW00015308
dim_customers_dataset,customer_number,AW00015309
dim_customers_dataset,customer_number,AW00015310
dim_customers_dataset,customer_number,AW00015311
dim_customers_dataset,customer_number,AW00015312
dim_customers_dataset,customer_number,AW00015313
dim_customers_dataset,customer_number,AW00015314
dim_customers_dataset,customer_number,AW00015315
dim_customers_dataset,customer_number,AW00015316
dim_customers_dataset,customer_number,AW00015317
dim_customers_dataset,customer_number,AW00015318
dim_customers_dataset,customer_number,AW00015319
dim_customers_dataset,customer_number,AW00015320
dim_customers_dataset,customer_number,AW00015321
dim_customers_dataset,customer_number,AW00015322
dim_customers_dataset,customer_number,AW00015323
dim_customers_dataset,customer_number,AW00015324
dim_customers_dataset,customer_number,AW00015325
dim_customers_dataset,customer_number,AW00015326
dim_customers_dataset,customer_number,AW00015327
dim_customers_dataset,customer_number,AW00015328
dim_customers_dataset,customer_number,AW00015329
dim_customers_dataset,customer_number,AW00015330
dim_customers_dataset,customer_number,AW00015331
dim_customers_dataset,customer_number,AW00015332
dim_customers_dataset,customer_number,AW00015333
dim_customers_dataset,customer_number,AW00015334
dim_customers_dataset,customer_number,AW00015335
dim_customers_dataset,customer_number,AW00015336
dim_customers_dataset,customer_number,AW00015337
dim_customers_dataset,customer_number,AW00015338
dim_customers_dataset,customer_number,AW00015339
dim_customers_dataset,customer_number,AW00015340
dim_customers_dataset,customer_number,AW00015341
dim_customers_dataset,customer_number,AW00015342
dim_customers_dataset,customer_number,AW00015343
dim_customers_dataset,customer_number,AW00015344
dim_customers_dataset,customer_number,AW00015345
dim_customers_dataset,customer_number,AW00015346
dim_customers_dataset,customer_number,AW00015347
dim_customers_dataset,customer_number,AW00015348
dim_customers_dataset,customer_number,AW00015349
dim_customers_dataset,customer_number,AW00015350
dim_customers_dataset,customer_number,AW00015351
dim_customers_dataset,customer_number,AW00015352
dim_customers_dataset,customer_number,AW00015353
dim_customers_dataset,customer_number,AW00015354
dim_customers_dataset,customer_number,AW00015355
dim_customers_dataset,customer_number,AW00015356
dim_customers_dataset,customer_number,AW00015357
dim_customers_dataset,customer_number,AW00015358
dim_customers_dataset,customer_number,AW00015359
dim_customers_dataset,customer_number,AW00015360
dim_customers_dataset,customer_number,AW00015361
dim_customers_dataset,customer_number,AW00015362
dim_customers_dataset,customer_number,AW00015363
dim_customers_dataset,customer_number,AW00015364
dim_customers_dataset,customer_number,AW00015365
dim_customers_dataset,customer_number,AW00015366
dim_customers_dataset,customer_number,AW00015367
dim_customers_dataset,customer_number,AW00015368
dim_customers_dataset,customer_number,AW00015369
dim_customers_dataset,customer_number,AW00015370
dim_customers_dataset,customer_number,AW00015371
dim_customers_dataset,customer_number,AW00015372
dim_customers_dataset,customer_number,AW00015373
dim_customers_dataset,customer_number,AW00015374
dim_customers_dataset,customer_number,AW00015375
dim_customers_dataset,customer_number,AW00015376
dim_customers_dataset,customer_number,AW00015377
dim_customers_dataset,customer_number,AW00015378
dim_customers_dataset,customer_number,AW00015379
dim_customers_dataset,customer_number,AW00015380
dim_customers_dataset,customer_number,AW00015381
dim_customers_dataset,customer_number,AW00015382
dim_customers_dataset,customer_number,AW00015383
dim_customers_dataset,customer_number,AW00015384
dim_customers_dataset,customer_number,AW00015385
dim_customers_dataset,customer_number,AW00015386
dim_customers_dataset,customer_number,AW00015387
dim_customers_dataset,customer_number,AW00015388
dim_customers_dataset,customer_number,AW00015389
dim_customers_dataset,customer_number,AW00015390
dim_customers_dataset,customer_number,AW00015391
dim_customers_dataset,customer_number,AW00015392
dim_customers_dataset,customer_number,AW00015393
dim_customers_dataset,customer_number,AW00015394
dim_customers_dataset,customer_number,AW00015395
dim_customers_dataset,customer_number,AW00015396
dim_customers_dataset,customer_number,AW00015397
dim_customers_dataset,customer_number,AW00015398
dim_customers_dataset,customer_number,AW00015399
dim_customers_dataset,customer_number,AW00015400
dim_customers_dataset,customer_number,AW00015401
dim_customers_dataset,customer_number,AW00015402
dim_customers_dataset,customer_number,AW00015403
dim_customers_dataset,customer_number,AW00015404
dim_customers_dataset,customer_number,AW00015405
dim_customers_dataset,customer_number,AW00015406
dim_customers_dataset,customer_number,AW00015407
dim_customers_dataset,customer_number,AW00015408
dim_customers_dataset,customer_number,AW00015409
dim_customers_dataset,customer_number,AW00015410
dim_customers_dataset,customer_number,AW00015411
dim_customers_dataset,customer_number,AW00015412
dim_customers_dataset,customer_number,AW00015413
dim_customers_dataset,customer_number,AW00015414
dim_customers_dataset,customer_number,AW00015415
dim_customers_dataset,customer_number,AW00015416
dim_customers_dataset,customer_number,AW00015417
dim_customers_dataset,customer_number,AW00015418
dim_customers_dataset,customer_number,AW00015419
dim_customers_dataset,customer_number,AW00015420
dim_customers_dataset,customer_number,AW00015421
dim_customers_dataset,customer_number,AW00015422
dim_customers_dataset,customer_number,AW00015423
dim_customers_dataset,customer_number,AW00015424
dim_customers_dataset,customer_number,AW00015425
dim_customers_dataset,customer_number,AW00015426
dim_customers_dataset,customer_number,AW00015427
dim_customers_dataset,customer_number,AW00015428
dim_customers_dataset,customer_number,AW00015429
dim_customers_dataset,customer_number,AW00015430
dim_customers_dataset,customer_number,AW00015431
dim_customers_dataset,customer_number,AW00015432
dim_customers_dataset,customer_number,AW00015433
dim_customers_dataset,customer_number,AW00015434
dim_customers_dataset,customer_number,AW00015435
dim_customers_dataset,customer_number,AW00015436
dim_customers_dataset,customer_number,AW00015437
dim_customers_dataset,customer_number,AW00015438
dim_customers_dataset,customer_number,AW00015439
dim_customers_dataset,customer_number,AW00015440
dim_customers_dataset,customer_number,AW00015441
dim_customers_dataset,customer_number,AW00015442
dim_customers_dataset,customer_number,AW00015443
dim_customers_dataset,customer_number,AW00015444
dim_customers_dataset,customer_number,AW00015445
dim_customers_dataset,customer_number,AW00015446
dim_customers_dataset,customer_number,AW00015447
dim_customers_dataset,customer_number,AW00015448
dim_customers_dataset,customer_number,AW00015449
dim_customers_dataset,customer_number,AW00015450
dim_customers_dataset,customer_number,AW00015451
dim_customers_dataset,customer_number,AW00015452
dim_customers_dataset,customer_number,AW00015453
dim_customers_dataset,customer_number,AW00015454
dim_customers_dataset,customer_number,AW00015455
dim_customers_dataset,customer_number,AW00015456
dim_customers_dataset,customer_number,AW00015457
dim_customers_dataset,customer_number,AW00015458
dim_customers_dataset,customer_number,AW00015459
dim_customers_dataset,customer_number,AW00015460
dim_customers_dataset,customer_number,AW00015461
dim_customers_dataset,customer_number,AW00015462
dim_customers_dataset,customer_number,AW00015463
dim_customers_dataset,customer_number,AW00015464
dim_customers_dataset,customer_number,AW00015465
dim_customers_dataset,customer_number,AW00015466
dim_customers_dataset,customer_number,AW00015467
dim_customers_dataset,customer_number,AW00015468
dim_customers_dataset,customer_number,AW00015469
dim_customers_dataset,customer_number,AW00015470
dim_customers_dataset,customer_number,AW00015471
dim_customers_dataset,customer_number,AW00015472
dim_customers_dataset,customer_number,AW00015473
dim_customers_dataset,customer_number,AW00015474
dim_customers_dataset,customer_number,AW00015475
dim_customers_dataset,customer_number,AW00015476
dim_customers_dataset,customer_number,AW00015477
dim_customers_dataset,customer_number,AW00015478
dim_customers_dataset,customer_number,AW00015479
dim_customers_dataset,customer_number,AW00015480
dim_customers_dataset,customer_number,AW00015481
dim_customers_dataset,customer_number,AW00015482
dim_customers_dataset,customer_number,AW00015483
dim_customers_dataset,customer_number,AW00015484
dim_customers_dataset,customer_number,AW00015485
dim_customers_dataset,customer_number,AW00015486
dim_customers_dataset,customer_number,AW00015487
dim_customers_dataset,customer_number,AW00015488
dim_customers_dataset,customer_number,AW00015489
dim_customers_dataset,customer_number,AW00015490
dim_customers_dataset,customer_number,AW00015491
dim_customers_dataset,customer_number,AW00015492
dim_customers_dataset,customer_number,AW00015493
dim_customers_dataset,customer_number,AW00015494
dim_customers_dataset,customer_number,AW00015495
dim_customers_dataset,customer_number,AW00015496
dim_customers_dataset,customer_number,AW00015497
dim_customers_dataset,customer_number,AW00015498
dim_customers_dataset,customer_number,AW00015499
dim_customers_dataset,customer_number,AW00015500
dim_customers_dataset,customer_number,AW00015501
dim_customers_dataset,customer_number,AW00015502
dim_customers_dataset,customer_number,AW00015503
dim_customers_dataset,customer_number,AW00015504
dim_customers_dataset,customer_number,AW00015505
dim_customers_dataset,customer_number,AW00015506
dim_customers_dataset,customer_number,AW00015507
dim_customers_dataset,customer_number,AW00015508
dim_customers_dataset,customer_number,AW00015509
dim_customers_dataset,customer_number,AW00015510
dim_customers_dataset,customer_number,AW00015511
dim_customers_dataset,customer_number,AW00015512
dim_customers_dataset,customer_number,AW00015513
dim_customers_dataset,customer_number,AW00015514
dim_customers_dataset,customer_number,AW00015515
dim_customers_dataset,customer_number,AW00015516
dim_customers_dataset,customer_number,AW00015517
dim_customers_dataset,customer_number,AW00015518
dim_customers_dataset,customer_number,AW00015519
dim_customers_dataset,customer_number,AW00015520
dim_customers_dataset,customer_number,AW00015521
dim_customers_dataset,customer_number,AW00015522
dim_customers_dataset,customer_number,AW00015523
dim_customers_dataset,customer_number,AW00015524
dim_customers_dataset,customer_number,AW00015525
dim_customers_dataset,customer_number,AW00015526
dim_customers_dataset,customer_number,AW00015527
dim_customers_dataset,customer_number,AW00015528
dim_customers_dataset,customer_number,AW00015529
dim_customers_dataset,customer_number,AW00015530
dim_customers_dataset,customer_number,AW00015531
dim_customers_dataset,customer_number,AW00015532
dim_customers_dataset,customer_number,AW00015533
dim_customers_dataset,customer_number,AW00015534
dim_customers_dataset,customer_number,AW00015535
dim_customers_dataset,customer_number,AW00015536
dim_customers_dataset,customer_number,AW00015537
dim_customers_dataset,customer_number,AW00015538
dim_customers_dataset,customer_number,AW00015539
dim_customers_dataset,customer_number,AW00015540
dim_customers_dataset,customer_number,AW00015541
dim_customers_dataset,customer_number,AW00015542
dim_customers_dataset,customer_number,AW00015543
dim_customers_dataset,customer_number,AW00015544
dim_customers_dataset,customer_number,AW00015545
dim_customers_dataset,customer_number,AW00015546
dim_customers_dataset,customer_number,AW00015547
