column,value
refund,93225.0
refund,56241.0
refund,57984.0
refund,2402.0
refund,38497.0
refund,76287.0
refund,6761.0
refund,28990.0
refund,53286.0
refund,68133.0
refund,36884.0
refund,69566.0
refund,29130.0
refund,92003.0
refund,92967.0
refund,15048.0
refund,65016.0
refund,90165.0
refund,7770.0
refund,51374.0
refund,10769.0
refund,34641.0
refund,61178.0
refund,34299.0
refund,72682.0
refund,52507.0
refund,54471.0
refund,71973.0
refund,59556.0
refund,33370.0
refund,40894.0
refund,26563.0
refund,84609.0
refund,70788.0
refund,75123.0
refund,14586.0
refund,87341.0
refund,27335.0
refund,92290.0
refund,41403.0
refund,40164.0
refund,54479.0
refund,35207.0
refund,61626.0
refund,9933.0
refund,39494.0
refund,10723.0
refund,45935.0
refund,68451.0
refund,57744.0
refund,38062.0
refund,52339.0
refund,31553.0
refund,69785.0
refund,85466.0
refund,13991.0
refund,15203.0
refund,54332.0
refund,12426.0
refund,7780.0
refund,83839.0
refund,28559.0
refund,23833.0
refund,94506.0
refund,87596.0
refund,48142.0
refund,17740.0
refund,81392.0
refund,7184.0
refund,11831.0
refund,92058.0
refund,81018.0
refund,98413.0
refund,24042.0
refund,11863.0
refund,1766.0
refund,54377.0
refund,27603.0
refund,10608.0
refund,32337.0
refund,89655.0
refund,57389.0
refund,49788.0
refund,30820.0
refund,57074.0
refund,83399.0
refund,27067.0
refund,23781.0
refund,82330.0
refund,58442.0
refund,55348.0
refund,93393.0
refund,71921.0
refund,90520.0
refund,34786.0
refund,83434.0
refund,89837.0
refund,85072.0
refund,78192.0
refund,85356.0
refund,85946.0
refund,17955.0
refund,19758.0
refund,7258.0
refund,1496.0
refund,49249.0
refund,64889.0
refund,18748.0
refund,72122.0
refund,68471.0
refund,67687.0
refund,21612.0
refund,30286.0
refund,55061.0
refund,72996.0
refund,79294.0
refund,36172.0
refund,81386.0
refund,65117.0
refund,51870.0
refund,83969.0
refund,88854.0
refund,71839.0
refund,98279.0
refund,88266.0
refund,90055.0
refund,77852.0
refund,46850.0
refund,10586.0
refund,50285.0
refund,12826.0
refund,30252.0
refund,96577.0
refund,33893.0
refund,70923.0
refund,4799.0
refund,85669.0
refund,31163.0
refund,81812.0
refund,75175.0
refund,57130.0
refund,89281.0
refund,9574.0
refund,48937.0
refund,20026.0
refund,20405.0
refund,2189.0
refund,4620.0
refund,96196.0
refund,19564.0
refund,29210.0
refund,96426.0
refund,10671.0
refund,69473.0
refund,49450.0
refund,37786.0
refund,15764.0
refund,98575.0
refund,68595.0
refund,10946.0
refund,69929.0
refund,10457.0
refund,70545.0
refund,41201.0
refund,5045.0
refund,32892.0
refund,52617.0
refund,37787.0
refund,40545.0
refund,55125.0
refund,88200.0
refund,18402.0
refund,26936.0
refund,46700.0
refund,96681.0
refund,17511.0
refund,93798.0
refund,30395.0
refund,81743.0
refund,10450.0
refund,88132.0
refund,74965.0
refund,42909.0
refund,54749.0
refund,32932.0
refund,15196.0
refund,67661.0
refund,53865.0
refund,10481.0
refund,85185.0
refund,71185.0
refund,88167.0
refund,61122.0
refund,5460.0
refund,76619.0
refund,82643.0
refund,97335.0
refund,43204.0
refund,86233.0
refund,31579.0
refund,18227.0
refund,62215.0
refund,46270.0
refund,55595.0
refund,26121.0
refund,41466.0
refund,50810.0
refund,9049.0
refund,88643.0
refund,22288.0
refund,42512.0
refund,32816.0
refund,81903.0
refund,76507.0
refund,33494.0
refund,20277.0
refund,45528.0
refund,48240.0
refund,85024.0
refund,14496.0
refund,25231.0
refund,89713.0
refund,38395.0
refund,17211.0
refund,93089.0
refund,16354.0
refund,66330.0
refund,16057.0
refund,60227.0
refund,86308.0
refund,31338.0
refund,34409.0
refund,9879.0
refund,79638.0
refund,8550.0
refund,32348.0
refund,34983.0
refund,38474.0
refund,43493.0
refund,28415.0
refund,76438.0
refund,14623.0
refund,77355.0
refund,10071.0
refund,75056.0
refund,78114.0
refund,24946.0
refund,11015.0
refund,56505.0
refund,5780.0
refund,90639.0
refund,33628.0
refund,30848.0
refund,71056.0
refund,22545.0
refund,40751.0
refund,47260.0
refund,59636.0
refund,38354.0
refund,56800.0
refund,45558.0
refund,46240.0
refund,16997.0
refund,89735.0
refund,93893.0
refund,20858.0
refund,99172.0
refund,9857.0
refund,22282.0
refund,29704.0
refund,30382.0
refund,84882.0
refund,68296.0
refund,51324.0
refund,29949.0
refund,75001.0
refund,86174.0
refund,97331.0
refund,53150.0
refund,39420.0
refund,50600.0
refund,6064.0
refund,83743.0
refund,82790.0
refund,84168.0
refund,41745.0
refund,90277.0
refund,3477.0
refund,89333.0
refund,22656.0
refund,96445.0
refund,36925.0
refund,54648.0
refund,30267.0
refund,33589.0
refund,5179.0
refund,37802.0
refund,9766.0
refund,38904.0
refund,64767.0
refund,30640.0
refund,33387.0
refund,1479.0
refund,90073.0
refund,25316.0
refund,21588.0
refund,22350.0
refund,29988.0
refund,11978.0
refund,15923.0
refund,18426.0
refund,64492.0
refund,59821.0
refund,75198.0
refund,12496.0
refund,15918.0
refund,32426.0
refund,42732.0
refund,59587.0
refund,5891.0
refund,51717.0
refund,87346.0
refund,93914.0
refund,5107.0
refund,24353.0
refund,7244.0
refund,55106.0
refund,44552.0
refund,61301.0
refund,60235.0
refund,78328.0
refund,21936.0
refund,8522.0
refund,72618.0
refund,60171.0
refund,57808.0
refund,15734.0
refund,55185.0
refund,1273.0
refund,42917.0
refund,98074.0
refund,6568.0
refund,66897.0
refund,57358.0
refund,38168.0
refund,60371.0
refund,80328.0
refund,30986.0
refund,53304.0
refund,43373.0
refund,65055.0
refund,85135.0
refund,29744.0
refund,44956.0
refund,46779.0
refund,57142.0
refund,25746.0
refund,73544.0
refund,59882.0
refund,44506.0
refund,70037.0
refund,80478.0
refund,12232.0
refund,37868.0
refund,24919.0
refund,14941.0
refund,13879.0
refund,72089.0
refund,99539.0
refund,68288.0
refund,87296.0
refund,2546.0
refund,61742.0
refund,82885.0
refund,60929.0
refund,55241.0
refund,58108.0
refund,3973.0
refund,6790.0
refund,62292.0
refund,56633.0
refund,58591.0
refund,62466.0
refund,50649.0
refund,34353.0
refund,23243.0
refund,42641.0
refund,97574.0
refund,55762.0
refund,49049.0
refund,59831.0
refund,33147.0
refund,64130.0
refund,58207.0
refund,96206.0
refund,76328.0
refund,82602.0
refund,14734.0
refund,83986.0
refund,13789.0
refund,34782.0
refund,62818.0
refund,4879.0
refund,12526.0
refund,29481.0
refund,74332.0
refund,7358.0
refund,6155.0
refund,41115.0
refund,8229.0
refund,26712.0
refund,39609.0
refund,78737.0
refund,86806.0
refund,91737.0
refund,39762.0
refund,25020.0
refund,23619.0
refund,63372.0
refund,67941.0
refund,79123.0
refund,75747.0
refund,34443.0
refund,95094.0
refund,15817.0
refund,33206.0
refund,15723.0
refund,87894.0
refund,40479.0
refund,74826.0
refund,71722.0
refund,4551.0
refund,75617.0
refund,97563.0
refund,65666.0
refund,56460.0
refund,39716.0
refund,90139.0
refund,46381.0
refund,54397.0
refund,14926.0
refund,6516.0
refund,64145.0
refund,50464.0
refund,15511.0
refund,48238.0
refund,63787.0
refund,69729.0
refund,35499.0
refund,80453.0
refund,23920.0
refund,93130.0
refund,19541.0
refund,66499.0
refund,25028.0
refund,60180.0
refund,14189.0
refund,91140.0
refund,28133.0
refund,54303.0
refund,13013.0
refund,1981.0
refund,46962.0
refund,83041.0
refund,42816.0
refund,96758.0
refund,91866.0
refund,14570.0
refund,1487.0
refund,9810.0
refund,97539.0
refund,38642.0
refund,43603.0
refund,49629.0
refund,61413.0
refund,16528.0
refund,29903.0
refund,81015.0
refund,61283.0
refund,94105.0
refund,23993.0
refund,38312.0
refund,54478.0
refund,39281.0
refund,95328.0
refund,99381.0
refund,17174.0
refund,86599.0
refund,4183.0
refund,16048.0
refund,60671.0
refund,39239.0
refund,82995.0
refund,77652.0
refund,42743.0
refund,27600.0
refund,69762.0
refund,60614.0
refund,23360.0
refund,85008.0
