column,value
mean concave points,0.03384
mean concave points,0.01115
mean concave points,0.01723
mean concave points,0.01349
mean concave points,0.02278
mean concave points,0.08994
mean concave points,0.08123
mean concave points,0.004167
mean concave points,0.007799
mean concave points,0.0129
mean concave points,0.0218
mean concave points,0.06873
mean concave points,0.09029
mean concave points,0.01504
mean concave points,0.0223
mean concave points,0.02864
mean concave points,0.07951
mean concave points,0.02872
mean concave points,0.07944
mean concave points,0.05069
mean concave points,0.02272
mean concave points,0.06638
mean concave points,0.06556
mean concave points,0.108
mean concave points,0.02315
mean concave points,0.02233
mean concave points,0.1469
mean concave points,0.01863
mean concave points,0.08795
mean concave points,0.04938
mean concave points,0.03745
mean concave points,0.07064
mean concave points,0.07483
mean concave points,0.08815
mean concave points,0.08683
mean concave points,0.007937
mean concave points,0.05839
mean concave points,0.04489
mean concave points,0.03029
mean concave points,0.01201
mean concave points,0.09601
mean concave points,0.03485
mean concave points,0.01921
mean concave points,0.1823
mean concave points,0.06021
mean concave points,0.03068
mean concave points,0.01924
mean concave points,0.02008
mean concave points,0.02308
mean concave points,0.08923
mean concave points,0.09479
mean concave points,0.02623
mean concave points,0.2012
mean concave points,0.05778
mean concave points,0.05627
mean concave points,0.08534
mean concave points,0.1149
mean concave points,0.05613
mean concave points,0.06847
mean concave points,0.02704
mean concave points,0.02875
mean concave points,0.0
mean concave points,0.05943
mean concave points,0.01861
mean concave points,0.03088
mean concave points,0.03003
mean concave points,0.07415
mean concave points,0.03562
mean concave points,0.01329
mean concave points,0.02645
mean concave points,0.02168
mean concave points,0.07857
mean concave points,0.01786
mean concave points,0.02331
mean concave points,0.01963
mean concave points,0.006588
mean concave points,0.03738
mean concave points,0.09667
mean concave points,0.09702
mean concave points,0.01698
mean concave points,0.1043
mean concave points,0.037
mean concave points,0.03438
mean concave points,0.1097
mean concave points,0.02583
mean concave points,0.03716
mean concave points,0.1878
mean concave points,0.03263
mean concave points,0.002404
mean concave points,0.05814
mean concave points,0.03239
mean concave points,0.01553
mean concave points,0.01654
mean concave points,0.06618
mean concave points,0.04562
mean concave points,0.08878
mean concave points,0.02377
mean concave points,0.06526
mean concave points,0.06772
mean concave points,0.0598
mean concave points,0.04107
mean concave points,0.07488
mean concave points,0.162
mean concave points,0.09176
mean concave points,0.04079
mean concave points,0.01952
mean concave points,0.09561
mean concave points,0.01393
mean concave points,0.06597
mean concave points,0.06462
mean concave points,0.03142
mean concave points,0.01071
mean concave points,0.04451
mean concave points,0.02456
mean concave points,0.0378
mean concave points,0.02036
mean concave points,0.109
mean concave points,0.0834
mean concave points,0.01667
mean concave points,0.01896
mean concave points,0.1237
mean concave points,0.06022
mean concave points,0.08811
mean concave points,0.03731
mean concave points,0.01108
mean concave points,0.02854
mean concave points,0.08886
mean concave points,0.0307
mean concave points,0.0398
mean concave points,0.02929
mean concave points,0.02069
mean concave points,0.08353
mean concave points,0.08591
mean concave points,0.05246
mean concave points,0.1144
mean concave points,0.1377
mean concave points,0.08399
mean concave points,0.09333
mean concave points,0.02837
mean concave points,0.07507
mean concave points,0.02847
mean concave points,0.06527
mean concave points,0.08646
mean concave points,0.02642
mean concave points,0.02142
mean concave points,0.02867
mean concave points,0.00625
mean concave points,0.02755
mean concave points,0.04744
mean concave points,0.07404
mean concave points,0.05843
mean concave points,0.01238
mean concave points,0.03711
mean concave points,0.09664
mean concave points,0.02763
mean concave points,0.09464
mean concave points,0.0339
mean concave points,0.01171
mean concave points,0.05588
mean concave points,0.06602
mean concave points,0.04819
mean concave points,0.0337
mean concave points,0.0228
mean concave points,0.01917
mean concave points,0.01369
mean concave points,0.03515
mean concave points,0.01875
mean concave points,0.1062
mean concave points,0.03099
mean concave points,0.0178
mean concave points,0.01502
mean concave points,0.003261
mean concave points,0.004419
mean concave points,0.008829
mean concave points,0.01877
mean concave points,0.02548
mean concave points,0.008907
mean concave points,0.006423
mean concave points,0.0795
mean concave points,0.01699
mean concave points,0.1504
mean concave points,0.01692
mean concave points,0.02733
mean concave points,0.08488
mean concave points,0.07981
mean concave points,0.007583
mean concave points,0.002941
mean concave points,0.008535
mean concave points,0.09934
mean concave points,0.02098
mean concave points,0.141
mean concave points,0.04223
mean concave points,0.03341
mean concave points,0.1103
mean concave points,0.0325
mean concave points,0.02037
mean concave points,0.02322
mean concave points,0.01787
mean concave points,0.01162
mean concave points,0.1242
mean concave points,0.1913
mean concave points,0.06553
mean concave points,0.01471
mean concave points,0.04391
mean concave points,0.05603
mean concave points,0.01406
mean concave points,0.005449
mean concave points,0.02424
mean concave points,0.01781
mean concave points,0.02027
mean concave points,0.08465
mean concave points,0.08773
mean concave points,0.02657
mean concave points,0.1255
mean concave points,0.08941
mean concave points,0.05397
mean concave points,0.01117
mean concave points,0.02471
mean concave points,0.06367
mean concave points,0.0555
mean concave points,0.02978
mean concave points,0.0288
mean concave points,0.02534
mean concave points,0.01968
mean concave points,0.09113
mean concave points,0.1562
mean concave points,0.05381
mean concave points,0.04083
mean concave points,0.01638
mean concave points,0.1198
mean concave points,0.01796
mean concave points,0.0239
mean concave points,0.02932
mean concave points,0.01867
mean concave points,0.08824
mean concave points,0.02653
mean concave points,0.021
mean concave points,0.005128
mean concave points,0.02739
mean concave points,0.02179
mean concave points,0.08481
mean concave points,0.02402
mean concave points,0.01428
mean concave points,0.063
mean concave points,0.04812
mean concave points,0.005159
mean concave points,0.01404
mean concave points,0.0137
mean concave points,0.09711
mean concave points,0.08744
mean concave points,0.02877
mean concave points,0.06463
mean concave points,0.0209
mean concave points,0.02944
mean concave points,0.02293
mean concave points,0.05736
mean concave points,0.009937
mean concave points,0.01111
mean concave points,0.06254
mean concave points,0.04274
mean concave points,0.08293
mean concave points,0.02925
mean concave points,0.1155
mean concave points,0.09063
mean concave points,0.01945
mean concave points,0.06495
mean concave points,0.03264
mean concave points,0.02068
mean concave points,0.01762
mean concave points,0.06431
mean concave points,0.1689
mean concave points,0.01777
mean concave points,0.0287
mean concave points,0.0351
mean concave points,0.005769
mean concave points,0.1002
mean concave points,0.05564
mean concave points,0.03221
mean concave points,0.01571
mean concave points,0.01339
mean concave points,0.01969
mean concave points,0.09194
mean concave points,0.0207
mean concave points,0.05266
mean concave points,0.0316
mean concave points,0.06211
mean concave points,0.04846
mean concave points,0.02791
mean concave points,0.03132
mean concave points,0.01261
mean concave points,0.04178
mean concave points,0.01149
mean concave points,0.02369
mean concave points,0.09183
mean concave points,0.06759
mean concave points,0.05252
mean concave points,0.07038
mean concave points,0.02166
mean concave points,0.04268
mean concave points,0.04563
mean concave points,0.0852
mean concave points,0.02639
mean concave points,0.02541
mean concave points,0.08172
mean concave points,0.04335
mean concave points,0.02594
mean concave points,0.09451
mean concave points,0.09431
mean concave points,0.05303
mean concave points,0.02421
mean concave points,0.005664
mean concave points,0.03783
mean concave points,0.02416
mean concave points,0.0151
mean concave points,0.03152
mean concave points,0.02157
mean concave points,0.1015
mean concave points,0.02788
mean concave points,0.1322
mean concave points,0.01364
mean concave points,0.0389
mean concave points,0.03275
mean concave points,0.02443
mean concave points,0.02438
mean concave points,0.00816
mean concave points,0.02257
mean concave points,0.01499
mean concave points,0.01282
mean concave points,0.02343
mean concave points,0.02738
mean concave points,0.01116
mean concave points,0.03736
mean concave points,0.04105
mean concave points,0.04304
mean concave points,0.1474
mean concave points,0.1389
mean concave points,0.09791
mean concave points,0.05302
mean concave points,0.152
mean symmetry,0.2419
mean symmetry,0.1791
mean symmetry,0.2597
mean symmetry,0.1809
mean symmetry,0.2087
mean symmetry,0.1794
mean symmetry,0.2196
mean symmetry,0.235
mean symmetry,0.1528
mean symmetry,0.1842
mean symmetry,0.2397
mean symmetry,0.2069
mean symmetry,0.2303
mean symmetry,0.1586
mean symmetry,0.2164
mean symmetry,0.1582
mean symmetry,0.1885
mean symmetry,0.1967
mean symmetry,0.1815
mean symmetry,0.2521
mean symmetry,0.1769
mean symmetry,0.1995
mean symmetry,0.1697
mean symmetry,0.1926
mean symmetry,0.1739
mean symmetry,0.2183
mean symmetry,0.2301
mean symmetry,0.1998
mean symmetry,0.1896
mean symmetry,0.1467
mean symmetry,0.1565
mean symmetry,0.172
mean symmetry,0.1784
mean symmetry,0.1895
mean symmetry,0.231
mean symmetry,0.1974
mean symmetry,0.1746
mean symmetry,0.2128
mean symmetry,0.1675
mean symmetry,0.1353
mean symmetry,0.2092
mean symmetry,0.2027
mean symmetry,0.1819
mean symmetry,0.1683
mean symmetry,0.2743
mean symmetry,0.1828
mean symmetry,0.1949
mean symmetry,0.2341
mean symmetry,0.1905
mean symmetry,0.1953
mean symmetry,0.1717
mean symmetry,0.1516
mean symmetry,0.2111
mean symmetry,0.159
mean symmetry,0.1902
mean symmetry,0.1927
mean symmetry,0.1662
mean symmetry,0.2403
mean symmetry,0.2152
mean symmetry,0.2906
mean symmetry,0.1634
mean symmetry,0.2079
mean symmetry,0.2132
mean symmetry,0.2075
mean symmetry,0.193
mean symmetry,0.2116
mean symmetry,0.1685
mean symmetry,0.1855
mean symmetry,0.2095
mean symmetry,0.135
mean symmetry,0.162
mean symmetry,0.1879
mean symmetry,0.1609
mean symmetry,0.1945
mean symmetry,0.2217
mean symmetry,0.1925
mean symmetry,0.1801
mean symmetry,0.1602
mean symmetry,0.2556
mean symmetry,0.1487
mean symmetry,0.1584
mean symmetry,0.1704
mean symmetry,0.1922
mean symmetry,0.1649
mean symmetry,0.1305
mean symmetry,0.2096
mean symmetry,0.2129
mean symmetry,0.1667
mean symmetry,0.1966
mean symmetry,0.2655
mean symmetry,0.1856
mean symmetry,0.1422
mean symmetry,0.1614
mean symmetry,0.1761
mean symmetry,0.1946
mean symmetry,0.2001
mean symmetry,0.188
mean symmetry,0.1931
mean symmetry,0.216
mean symmetry,0.1816
mean symmetry,0.1692
mean symmetry,0.1339
mean symmetry,0.1734
mean symmetry,0.1957
mean symmetry,0.1771
mean symmetry,0.1903
mean symmetry,0.1861
mean symmetry,0.1645
mean symmetry,0.1778
mean symmetry,0.2678
mean symmetry,0.1744
mean symmetry,0.1724
mean symmetry,0.1473
mean symmetry,0.2222
mean symmetry,0.2548
mean symmetry,0.183
mean symmetry,0.1822
mean symmetry,0.197
mean symmetry,0.1971
mean symmetry,0.1844
mean symmetry,0.1442
mean symmetry,0.1993
mean symmetry,0.1741
mean symmetry,0.1551
mean symmetry,0.1515
mean symmetry,0.1381
mean symmetry,0.1538
mean symmetry,0.178
mean symmetry,0.1598
mean symmetry,0.1722
mean symmetry,0.1669
mean symmetry,0.1395
mean symmetry,0.1466
mean symmetry,0.2395
mean symmetry,0.1618
mean symmetry,0.1167
mean symmetry,0.1727
mean symmetry,0.1703
mean symmetry,0.1621
mean symmetry,0.1718
mean symmetry,0.2384
mean symmetry,0.1653
mean symmetry,0.1943
mean symmetry,0.1737
mean symmetry,0.1829
mean symmetry,0.1834
mean symmetry,0.177
mean symmetry,0.195
mean symmetry,0.1506
mean symmetry,0.2251
mean symmetry,0.1594
mean symmetry,0.1934
mean symmetry,0.2026
mean symmetry,0.185
mean symmetry,0.1359
mean symmetry,0.1765
mean symmetry,0.1533
mean symmetry,0.1308
mean symmetry,0.2235
mean symmetry,0.2106
mean symmetry,0.2094
mean symmetry,0.136
mean symmetry,0.1962
mean symmetry,0.191
mean symmetry,0.1935
mean symmetry,0.1496
mean symmetry,0.1788
mean symmetry,0.1881
mean symmetry,0.1514
mean symmetry,0.2123
mean symmetry,0.2131
mean symmetry,0.1869
mean symmetry,0.1845
mean symmetry,0.1517
mean symmetry,0.1909
mean symmetry,0.1342
mean symmetry,0.1546
mean symmetry,0.2054
mean symmetry,0.1773
mean symmetry,0.1978
mean symmetry,0.1897
mean symmetry,0.1883
mean symmetry,0.1733
mean symmetry,0.1813
mean symmetry,0.1893
mean symmetry,0.2398
mean symmetry,0.2495
mean symmetry,0.2091
mean symmetry,0.1814
mean symmetry,0.1564
mean symmetry,0.2108
mean symmetry,0.1547
mean symmetry,0.1867
mean symmetry,0.1635
mean symmetry,0.201
mean symmetry,0.1668
mean symmetry,0.1508
mean symmetry,0.1721
mean symmetry,0.2015
mean symmetry,0.1954
mean symmetry,0.155
mean symmetry,0.1573
mean symmetry,0.211
mean symmetry,0.2101
mean symmetry,0.1876
mean symmetry,0.1432
mean symmetry,0.1588
mean symmetry,0.1337
mean symmetry,0.2595
mean symmetry,0.2013
mean symmetry,0.1714
mean symmetry,0.173
mean symmetry,0.1875
mean symmetry,0.1638
mean symmetry,0.1449
mean symmetry,0.1695
mean symmetry,0.1792
mean symmetry,0.1781
mean symmetry,0.2249
mean symmetry,0.1411
mean symmetry,0.1632
mean symmetry,0.1365
mean symmetry,0.1453
mean symmetry,0.1936
mean symmetry,0.1833
mean symmetry,0.2163
mean symmetry,0.1215
mean symmetry,0.1673
mean symmetry,0.1807
mean symmetry,0.233
mean symmetry,0.1472
mean symmetry,0.1743
mean symmetry,0.1928
mean symmetry,0.1543
mean symmetry,0.2569
mean symmetry,0.1707
mean symmetry,0.1373
mean symmetry,0.1382
mean symmetry,0.1948
mean symmetry,0.1782
mean symmetry,0.194
mean symmetry,0.1539
mean symmetry,0.1652
mean symmetry,0.1912
mean symmetry,0.2036
mean symmetry,0.1776
mean symmetry,0.2082
mean symmetry,0.2009
mean symmetry,0.1555
mean symmetry,0.1521
mean symmetry,0.2459
mean symmetry,0.1671
mean symmetry,0.2375
mean symmetry,0.1956
mean symmetry,0.1647
mean symmetry,0.169
mean symmetry,0.2035
mean symmetry,0.1424
mean symmetry,0.1759
mean symmetry,0.1495
mean symmetry,0.165
mean symmetry,0.1824
mean symmetry,0.2175
mean symmetry,0.1973
mean symmetry,0.1571
mean symmetry,0.1872
mean symmetry,0.2188
mean symmetry,0.1421
mean symmetry,0.2003
mean symmetry,0.1779
mean symmetry,0.1617
mean symmetry,0.1646
mean symmetry,0.1607
mean symmetry,0.181
mean symmetry,0.1989
mean symmetry,0.18
mean symmetry,0.1985
mean symmetry,0.2162
mean symmetry,0.1937
mean symmetry,0.1641
mean symmetry,0.1806
mean symmetry,0.1574
mean symmetry,0.1847
mean symmetry,0.2113
mean symmetry,0.1735
mean symmetry,0.1486
mean symmetry,0.158
mean symmetry,0.1601
mean symmetry,0.1274
mean symmetry,0.1944
mean symmetry,0.1852
mean symmetry,0.2019
mean symmetry,0.2025
mean symmetry,0.2085
mean symmetry,0.1583
mean symmetry,0.1615
mean symmetry,0.2031
mean symmetry,0.2086
mean symmetry,0.1848
mean symmetry,0.2538
mean symmetry,0.2016
mean symmetry,0.1511
mean symmetry,0.1459
mean symmetry,0.2041
mean symmetry,0.1811
mean symmetry,0.1589
mean symmetry,0.1489
mean symmetry,0.1405
mean symmetry,0.2372
mean symmetry,0.182
mean symmetry,0.1713
mean symmetry,0.1349
mean symmetry,0.1799
mean symmetry,0.1375
mean symmetry,0.1619
mean symmetry,0.1793
mean symmetry,0.2061
mean symmetry,0.168
mean symmetry,0.1696
mean symmetry,0.2238
mean symmetry,0.1854
mean symmetry,0.1687
mean symmetry,0.1705
mean symmetry,0.1464
mean symmetry,0.1579
mean symmetry,0.1732
mean symmetry,0.1409
mean symmetry,0.1823
mean symmetry,0.1846
mean symmetry,0.1544
mean symmetry,0.122
mean symmetry,0.1613
mean symmetry,0.1832
mean symmetry,0.1505
mean symmetry,0.2378
mean symmetry,0.2057
mean symmetry,0.2124
mean symmetry,0.1711
mean symmetry,0.1499
mean symmetry,0.1659
mean symmetry,0.1561
mean symmetry,0.1802
mean symmetry,0.1709
mean symmetry,0.212
mean symmetry,0.2197
mean symmetry,0.1991
mean symmetry,0.1637
mean symmetry,0.1387
mean symmetry,0.1723
mean symmetry,0.1689
mean symmetry,0.1976
mean symmetry,0.1657
mean symmetry,0.1631
mean symmetry,0.2166
mean symmetry,0.2127
mean symmetry,0.187
mean symmetry,0.2037
mean symmetry,0.1818
mean symmetry,0.184
mean symmetry,0.1628
mean symmetry,0.1664
mean symmetry,0.1661
mean symmetry,0.203
mean symmetry,0.1566
mean symmetry,0.1593
mean symmetry,0.1742
mean symmetry,0.1454
mean symmetry,0.1388
mean symmetry,0.1537
mean symmetry,0.106
mean symmetry,0.2149
mean symmetry,0.1726
mean symmetry,0.1752
mean symmetry,0.1587
mean fractal dimension,0.07871
mean fractal dimension,0.05667
mean fractal dimension,0.05999
mean fractal dimension,0.09744
mean fractal dimension,0.0613
mean fractal dimension,0.07613
mean fractal dimension,0.05742
mean fractal dimension,0.07451
mean fractal dimension,0.07389
mean fractal dimension,0.08243
mean fractal dimension,0.05697
mean fractal dimension,0.06082
mean fractal dimension,0.078
mean fractal dimension,0.05338
mean fractal dimension,0.07682
mean fractal dimension,0.07077
mean fractal dimension,0.05922
mean fractal dimension,0.07356
mean fractal dimension,0.05395
mean fractal dimension,0.05766
mean fractal dimension,0.06811
mean fractal dimension,0.06905
mean fractal dimension,0.07032
mean fractal dimension,0.05278
mean fractal dimension,0.0633
mean fractal dimension,0.07413
mean fractal dimension,0.06924
mean fractal dimension,0.05699
mean fractal dimension,0.0654
mean fractal dimension,0.06149
mean fractal dimension,0.06197
mean fractal dimension,0.07799
mean fractal dimension,0.06382
mean fractal dimension,0.06261
mean fractal dimension,0.05656
mean fractal dimension,0.06125
mean fractal dimension,0.05863
mean fractal dimension,0.05504
mean fractal dimension,0.06419
mean fractal dimension,0.0687
mean fractal dimension,0.06343
mean fractal dimension,0.06782
mean fractal dimension,0.06177
mean fractal dimension,0.06049
mean fractal dimension,0.06503
mean fractal dimension,0.06777
mean fractal dimension,0.06043
mean fractal dimension,0.05718
mean fractal dimension,0.05888
mean fractal dimension,0.05953
mean fractal dimension,0.0611
mean fractal dimension,0.0631
mean fractal dimension,0.05684
mean fractal dimension,0.05907
mean fractal dimension,0.05961
mean fractal dimension,0.06758
mean fractal dimension,0.05501
mean fractal dimension,0.07187
mean fractal dimension,0.0696
mean fractal dimension,0.06757
mean fractal dimension,0.07292
mean fractal dimension,0.06963
mean fractal dimension,0.0659
mean fractal dimension,0.06654
mean fractal dimension,0.06899
mean fractal dimension,0.05653
mean fractal dimension,0.05461
mean fractal dimension,0.0898
mean fractal dimension,0.06487
mean fractal dimension,0.06566
mean fractal dimension,0.05391
mean fractal dimension,0.06673
mean fractal dimension,0.08142
mean fractal dimension,0.05997
mean fractal dimension,0.07005
mean fractal dimension,0.06902
mean fractal dimension,0.07224
mean fractal dimension,0.05968
mean fractal dimension,0.06022
mean fractal dimension,0.05636
mean fractal dimension,0.05629
mean fractal dimension,0.06346
mean fractal dimension,0.05866
mean fractal dimension,0.06097
mean fractal dimension,0.05318
mean fractal dimension,0.0571
mean fractal dimension,0.06284
mean fractal dimension,0.05649
mean fractal dimension,0.0689
mean fractal dimension,0.06582
mean fractal dimension,0.05871
mean fractal dimension,0.07818
mean fractal dimension,0.05677
mean fractal dimension,0.06322
mean fractal dimension,0.07692
mean fractal dimension,0.0652
mean fractal dimension,0.06066
mean fractal dimension,0.07039
mean fractal dimension,0.06529
mean fractal dimension,0.07065
mean fractal dimension,0.0707
mean fractal dimension,0.07782
mean fractal dimension,0.07633
mean fractal dimension,0.06194
mean fractal dimension,0.06768
mean fractal dimension,0.07331
mean fractal dimension,0.05025
mean fractal dimension,0.06113
mean fractal dimension,0.06877
mean fractal dimension,0.06402
mean fractal dimension,0.05823
mean fractal dimension,0.0589
mean fractal dimension,0.05044
mean fractal dimension,0.06467
mean fractal dimension,0.06471
mean fractal dimension,0.05796
mean fractal dimension,0.05891
mean fractal dimension,0.05723
mean fractal dimension,0.05727
mean fractal dimension,0.06065
mean fractal dimension,0.05865
mean fractal dimension,0.06072
mean fractal dimension,0.06422
mean fractal dimension,0.06562
mean fractal dimension,0.05688
mean fractal dimension,0.07839
mean fractal dimension,0.07371
mean fractal dimension,0.0558
mean fractal dimension,0.06087
mean fractal dimension,0.08261
mean fractal dimension,0.09296
mean fractal dimension,0.06105
mean fractal dimension,0.06207
mean fractal dimension,0.06228
mean fractal dimension,0.06166
mean fractal dimension,0.05268
mean fractal dimension,0.05743
mean fractal dimension,0.06453
mean fractal dimension,0.05176
mean fractal dimension,0.06761
mean fractal dimension,0.05553
mean fractal dimension,0.05266
mean fractal dimension,0.064
mean fractal dimension,0.05534
mean fractal dimension,0.06365
mean fractal dimension,0.0565
mean fractal dimension,0.05955
mean fractal dimension,0.05671
mean fractal dimension,0.07069
mean fractal dimension,0.06669
mean fractal dimension,0.05975
mean fractal dimension,0.06724
mean fractal dimension,0.08116
mean fractal dimension,0.06323
mean fractal dimension,0.05234
mean fractal dimension,0.06133
mean fractal dimension,0.0577
mean fractal dimension,0.07398
mean fractal dimension,0.05549
mean fractal dimension,0.06217
mean fractal dimension,0.06317
mean fractal dimension,0.06048
mean fractal dimension,0.06095
mean fractal dimension,0.0578
mean fractal dimension,0.05474
mean fractal dimension,0.07542
mean fractal dimension,0.06287
mean fractal dimension,0.06447
mean fractal dimension,0.06672
mean fractal dimension,0.0534
mean fractal dimension,0.05529
mean fractal dimension,0.06013
mean fractal dimension,0.05491
mean fractal dimension,0.07421
mean fractal dimension,0.06373
mean fractal dimension,0.05986
mean fractal dimension,0.06285
mean fractal dimension,0.05223
mean fractal dimension,0.0731
mean fractal dimension,0.05024
mean fractal dimension,0.06057
mean fractal dimension,0.05525
mean fractal dimension,0.06433
mean fractal dimension,0.05581
mean fractal dimension,0.05313
mean fractal dimension,0.06344
mean fractal dimension,0.06303
mean fractal dimension,0.05674
mean fractal dimension,0.0645
mean fractal dimension,0.06019
mean fractal dimension,0.06325
mean fractal dimension,0.05628
mean fractal dimension,0.05828
mean fractal dimension,0.05835
mean fractal dimension,0.06309
mean fractal dimension,0.05177
mean fractal dimension,0.06129
mean fractal dimension,0.05966
mean fractal dimension,0.05754
mean fractal dimension,0.07669
mean fractal dimension,0.05429
mean fractal dimension,0.06
mean fractal dimension,0.0644
mean fractal dimension,0.05635
mean fractal dimension,0.06409
mean fractal dimension,0.06329
mean fractal dimension,0.06168
mean fractal dimension,0.05898
mean fractal dimension,0.05934
mean fractal dimension,0.06697
mean fractal dimension,0.05613
mean fractal dimension,0.05647
mean fractal dimension,0.06232
mean fractal dimension,0.07596
mean fractal dimension,0.08104
mean fractal dimension,0.05572
mean fractal dimension,0.05464
mean fractal dimension,0.05443
mean fractal dimension,0.05859
mean fractal dimension,0.05769
mean fractal dimension,0.06862
mean fractal dimension,0.05376
mean fractal dimension,0.0627
mean fractal dimension,0.06312
mean fractal dimension,0.0551
mean fractal dimension,0.05875
mean fractal dimension,0.05821
mean fractal dimension,0.04996
mean fractal dimension,0.0552
mean fractal dimension,0.05853
mean fractal dimension,0.0622
mean fractal dimension,0.05892
mean fractal dimension,0.06684
mean fractal dimension,0.05935
mean fractal dimension,0.06766
mean fractal dimension,0.06233
mean fractal dimension,0.07192
mean fractal dimension,0.05852
mean fractal dimension,0.0647
mean fractal dimension,0.05715
mean fractal dimension,0.061
mean fractal dimension,0.05912
mean fractal dimension,0.06031
mean fractal dimension,0.05586
mean fractal dimension,0.06556
mean fractal dimension,0.06552
mean fractal dimension,0.06249
mean fractal dimension,0.07469
mean fractal dimension,0.066
mean fractal dimension,0.06243
mean fractal dimension,0.05878
mean fractal dimension,0.05894
mean fractal dimension,0.06833
mean fractal dimension,0.05335
mean fractal dimension,0.05518
mean fractal dimension,0.06128
mean fractal dimension,0.05255
mean fractal dimension,0.0614
mean fractal dimension,0.07359
mean fractal dimension,0.05673
mean fractal dimension,0.08743
mean fractal dimension,0.05561
mean fractal dimension,0.07279
mean fractal dimension,0.05096
mean fractal dimension,0.06476
mean fractal dimension,0.0667
mean fractal dimension,0.057
mean fractal dimension,0.0607
mean fractal dimension,0.06277
mean fractal dimension,0.06532
mean fractal dimension,0.05976
mean fractal dimension,0.06028
mean fractal dimension,0.06081
mean fractal dimension,0.05945
mean fractal dimension,0.06071
mean fractal dimension,0.07238
mean fractal dimension,0.06083
mean fractal dimension,0.06331
mean fractal dimension,0.05506
mean fractal dimension,0.06412
mean fractal dimension,0.07125
mean fractal dimension,0.06907
mean fractal dimension,0.06506
mean fractal dimension,0.06372
mean fractal dimension,0.06581
mean fractal dimension,0.05731
mean fractal dimension,0.07603
mean fractal dimension,0.06121
mean fractal dimension,0.06464
mean fractal dimension,0.06501
mean fractal dimension,0.05883
mean fractal dimension,0.06621
mean fractal dimension,0.06959
mean fractal dimension,0.05185
mean fractal dimension,0.05696
mean fractal dimension,0.06183
mean fractal dimension,0.05593
mean fractal dimension,0.05701
mean fractal dimension,0.05557
mean fractal dimension,0.05916
mean fractal dimension,0.05054
mean fractal dimension,0.06218
mean fractal dimension,0.05544
mean fractal dimension,0.05478
mean fractal dimension,0.05669
mean fractal dimension,0.06572
mean fractal dimension,0.05763
mean fractal dimension,0.0795
mean fractal dimension,0.06914
mean fractal dimension,0.06246
mean fractal dimension,0.06659
mean fractal dimension,0.06588
mean fractal dimension,0.05594
mean fractal dimension,0.05416
mean fractal dimension,0.06154
mean fractal dimension,0.07252
mean fractal dimension,0.05884
mean fractal dimension,0.06569
mean fractal dimension,0.06744
mean fractal dimension,0.06606
mean fractal dimension,0.06161
mean fractal dimension,0.05764
mean fractal dimension,0.06079
mean fractal dimension,0.0575
mean fractal dimension,0.06214
mean fractal dimension,0.05541
mean fractal dimension,0.05899
mean fractal dimension,0.062
mean fractal dimension,0.05708
mean fractal dimension,0.06615
mean fractal dimension,0.06114
mean fractal dimension,0.06069
mean fractal dimension,0.05597
mean fractal dimension,0.05913
mean fractal dimension,0.0634
mean fractal dimension,0.05294
mean fractal dimension,0.0629
mean fractal dimension,0.06601
mean fractal dimension,0.06864
mean fractal dimension,0.06275
mean fractal dimension,0.06144
mean fractal dimension,0.06267
mean fractal dimension,0.07406
mean fractal dimension,0.0632
mean fractal dimension,0.06181
mean fractal dimension,0.07029
mean fractal dimension,0.06439
mean fractal dimension,0.06915
mean fractal dimension,0.05977
mean fractal dimension,0.06148
mean fractal dimension,0.06898
mean fractal dimension,0.07102
mean fractal dimension,0.06053
mean fractal dimension,0.06132
mean fractal dimension,0.05703
mean fractal dimension,0.06347
mean fractal dimension,0.0664
mean fractal dimension,0.05407
mean fractal dimension,0.05848
mean fractal dimension,0.05768
mean fractal dimension,0.05886
mean fractal dimension,0.05746
mean fractal dimension,0.05661
mean fractal dimension,0.06612
mean fractal dimension,0.06104
mean fractal dimension,0.06016
mean fractal dimension,0.05584
mean fractal dimension,0.05449
mean fractal dimension,0.05952
mean fractal dimension,0.06281
mean fractal dimension,0.05623
mean fractal dimension,0.05433
mean fractal dimension,0.0602
mean fractal dimension,0.07369
mean fractal dimension,0.07255
mean fractal dimension,0.06413
mean fractal dimension,0.05698
mean fractal dimension,0.0596
mean fractal dimension,0.06837
mean fractal dimension,0.06009
mean fractal dimension,0.05536
mean fractal dimension,0.06574
mean fractal dimension,0.06578
mean fractal dimension,0.06639
mean fractal dimension,0.06088
mean fractal dimension,0.06259
mean fractal dimension,0.07325
mean fractal dimension,0.05355
mean fractal dimension,0.06115
mean fractal dimension,0.05325
mean fractal dimension,0.05243
mean fractal dimension,0.05748
mean fractal dimension,0.06854
mean fractal dimension,0.06046
mean fractal dimension,0.06222
mean fractal dimension,0.06869
mean fractal dimension,0.05484
mean fractal dimension,0.09502
mean fractal dimension,0.09575
mean fractal dimension,0.06894
mean fractal dimension,0.05657
mean fractal dimension,0.05348
mean fractal dimension,0.0564
mean fractal dimension,0.06211
mean fractal dimension,0.05941
mean fractal dimension,0.06188
mean fractal dimension,0.07253
mean fractal dimension,0.06623
mean fractal dimension,0.07696
mean fractal dimension,0.06739
mean fractal dimension,0.06843
mean fractal dimension,0.06891
mean fractal dimension,0.07126
mean fractal dimension,0.05808
mean fractal dimension,0.06457
mean fractal dimension,0.06608
