customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date
2840.0,13839.0,AW00013839,Manuel,Madan,France,Single,Male,1979-09-05,2025-10-12
2841.0,13840.0,AW00013840,Tommy,Pal,France,Married,Male,1979-10-01,2025-10-12
2844.0,13843.0,AW00013843,Warren,Xie,France,Single,Male,1980-12-19,2025-10-12
3136.0,14135.0,AW00014135,Clayton,Xie,France,Married,Male,1949-02-06,2025-10-12
3137.0,14136.0,AW00014136,Louis,She,France,Married,Male,1948-10-02,2025-10-12
3142.0,14141.0,AW00014141,Ana,Bryant,France,Single,Female,1965-12-09,2025-10-12
3145.0,14144.0,AW00014144,Lee,Gutierrez,France,Married,Male,1965-04-09,2025-10-12
3146.0,14145.0,AW00014145,Jessie,Ye,France,Single,Male,1964-08-14,2025-10-12
3152.0,14151.0,AW00014151,Marie,Martin,France,Single,Female,1981-10-22,2025-10-12
3153.0,14152.0,AW00014152,Luke,Turner,France,Single,Male,1975-09-07,2025-10-12
3155.0,14154.0,AW00014154,Willie,Gao,France,Married,Male,1981-10-05,2025-10-12
3167.0,14166.0,AW00014166,Elizabeth,Jenkins,France,Married,Female,1928-04-09,2025-10-12
3169.0,14168.0,AW00014168,Edwin,Guo,France,Married,Male,1957-03-24,2025-10-12
3170.0,14169.0,AW00014169,Carmen,Martinez,France,Single,Female,1979-04-13,2025-10-12
3171.0,14170.0,AW00014170,Rebekah,Moreno,France,Single,Female,1974-05-02,2025-10-12
3174.0,14173.0,AW00014173,Tonya,Shan,France,Married,Female,1950-10-19,2025-10-12
3177.0,14176.0,AW00014176,Mindy,Rai,France,Married,Female,1951-09-05,2025-10-12
3178.0,14177.0,AW00014177,Kenneth,Nara,France,Married,Male,1951-11-19,2025-10-12
3179.0,14178.0,AW00014178,Katie,Raje,France,Single,Female,1952-03-14,2025-10-12
3186.0,14185.0,AW00014185,Frank,Vazquez,France,Single,Male,1958-05-19,2025-10-12
3187.0,14186.0,AW00014186,Katrina,Tang,France,Married,Female,1957-12-24,2025-10-12
3189.0,14188.0,AW00014188,Meagan,Sanchez,France,Married,Female,1957-05-06,2025-10-12
3193.0,14192.0,AW00014192,Ronald,Kapoor,France,Married,Male,1956-02-20,2025-10-12
3201.0,14200.0,AW00014200,Colleen,Goel,France,Married,Female,1954-04-06,2025-10-12
3202.0,14201.0,AW00014201,Marie,Serrano,France,Married,Female,1953-10-08,2025-10-12
3204.0,14203.0,AW00014203,Seth,Rodriguez,France,Single,Male,1952-11-10,2025-10-12
3205.0,14204.0,AW00014204,Chelsea,Sara,France,Married,Female,1969-08-01,2025-10-12
3206.0,14205.0,AW00014205,Wesley,Wu,France,Single,Male,1952-10-20,2025-10-12
3425.0,14424.0,AW00014424,Stefanie,Raman,France,Single,Female,1974-01-01,2025-10-12
3525.0,14524.0,AW00014524,Carla,Prasad,France,Married,Female,1983-11-16,2025-10-12
3533.0,14532.0,AW00014532,Barbara,Wu,France,Married,Female,1979-05-17,2025-10-12
3535.0,14534.0,AW00014534,Abby,Rana,France,Single,Female,1966-10-22,2025-10-12
3537.0,14536.0,AW00014536,Krystal,Wu,France,Single,Female,1966-12-30,2025-10-12
3539.0,14538.0,AW00014538,Katherine,Brown,France,Single,Female,1967-10-18,2025-10-12
3540.0,14539.0,AW00014539,Carrie,Alonso,France,Single,Female,1968-06-18,2025-10-12
3545.0,14544.0,AW00014544,Darryl,West,France,Single,Male,1962-09-11,2025-10-12
3549.0,14548.0,AW00014548,Maria,Turner,France,Married,Female,1960-12-17,2025-10-12
3551.0,14550.0,AW00014550,Kristy,Vazquez,France,Married,Female,1953-10-05,2025-10-12
3556.0,14555.0,AW00014555,Jodi,Kumar,France,Single,Female,1948-05-13,2025-10-12
3557.0,14556.0,AW00014556,Rafael,He,France,Married,Male,1948-09-21,2025-10-12
3688.0,14687.0,AW00014687,Olivia,Price,France,Single,Female,1979-08-22,2025-10-12
3690.0,14689.0,AW00014689,Lloyd,Saunders,France,Single,Female,1986-05-26,2025-10-12
3692.0,14691.0,AW00014691,Derrick,Torres,France,Married,Male,1985-05-12,2025-10-12
3694.0,14693.0,AW00014693,Robert,Parker,France,Single,Male,1984-02-22,2025-10-12
3702.0,14701.0,AW00014701,Maurizio,Macagno,France,Single,Male,1977-09-18,2025-10-12
3705.0,14704.0,AW00014704,Kara,Andersen,France,Single,Female,1977-01-17,2025-10-12
3709.0,14708.0,AW00014708,Evelyn,Kapoor,France,Single,Female,1976-10-02,2025-10-12
3715.0,14714.0,AW00014714,Meghan,Diaz,France,Single,Female,1976-02-08,2025-10-12
3717.0,14716.0,AW00014716,Shannon,Zhou,France,Single,Female,1982-05-28,2025-10-12
3718.0,14717.0,AW00014717,Abigail,Rivera,France,Single,Female,1976-09-01,2025-10-12
3720.0,14719.0,AW00014719,Ronnie,He,France,Married,Male,1975-10-06,2025-10-12
3767.0,14766.0,AW00014766,Curtis,Xu,France,Single,Male,1973-08-21,2025-10-12
3774.0,14773.0,AW00014773,Noah,Ross,France,Married,Male,1973-10-25,2025-10-12
3780.0,14779.0,AW00014779,Henry,Fernandez,France,Single,Male,1978-03-08,2025-10-12
3781.0,14780.0,AW00014780,Tabitha,Alonso,France,Single,Female,1973-01-30,2025-10-12
3786.0,14785.0,AW00014785,Gavin,Patterson,France,Single,Male,1972-09-07,2025-10-12
3789.0,14788.0,AW00014788,Gerald,Rana,France,Single,Male,1972-06-17,2025-10-12
3791.0,14790.0,AW00014790,Terry,Tang,France,Married,Male,1972-08-08,2025-10-12
3792.0,14791.0,AW00014791,Ashlee,Deng,France,Married,Female,1972-10-29,2025-10-12
3797.0,14796.0,AW00014796,Michael,Miller,France,Single,Male,1976-01-05,2025-10-12
3799.0,14798.0,AW00014798,Colleen,Nara,France,Single,Female,1971-02-15,2025-10-12
3803.0,14802.0,AW00014802,Audrey,Moreno,France,Single,Female,1970-03-19,2025-10-12
3808.0,14807.0,AW00014807,Brenda,Martinez,France,Single,Female,1968-08-04,2025-10-12
3811.0,14810.0,AW00014810,Russell,Anand,France,Married,Male,1972-05-25,2025-10-12
3814.0,14813.0,AW00014813,Madison,Hayes,France,Single,Female,1968-10-29,2025-10-12
3819.0,14818.0,AW00014818,Diane,Ruiz,France,Single,Female,1969-11-23,2025-10-12
3827.0,14826.0,AW00014826,Stefanie,Lopez,France,Married,Female,1985-02-13,2025-10-12
3830.0,14829.0,AW00014829,Gina,Vazquez,France,Single,Female,1983-07-15,2025-10-12
3846.0,14845.0,AW00014845,Chelsea,Sai,France,Single,Female,1985-08-13,2025-10-12
3849.0,14848.0,AW00014848,George,Louverdis,France,Single,Male,1981-03-09,2025-10-12
3851.0,14850.0,AW00014850,Audrey,Vazquez,France,Single,Female,1978-09-23,2025-10-12
3852.0,14851.0,AW00014851,Karla,Tang,France,Single,Female,1978-08-02,2025-10-12
3924.0,14923.0,AW00014923,Andy,Blanco,France,Single,Male,1973-08-01,2025-10-12
3925.0,14924.0,AW00014924,Cynthia,Sai,France,Married,Female,1979-12-14,2025-10-12
3926.0,14925.0,AW00014925,Ashley,Hughes,France,Married,Female,1974-04-27,2025-10-12
3927.0,14926.0,AW00014926,Juan,Rogers,France,Married,Male,1973-09-18,2025-10-12
3931.0,14930.0,AW00014930,Cindy,Sara,France,Single,Female,1973-12-29,2025-10-12
3932.0,14931.0,AW00014931,Andres,Pal,France,Married,Male,1974-05-02,2025-10-12
3933.0,14932.0,AW00014932,Pedro,Fernandez,France,Married,Male,1978-04-17,2025-10-12
3937.0,14936.0,AW00014936,Bryan,Sanchez,France,Single,Male,1972-08-19,2025-10-12
3943.0,14942.0,AW00014942,Whitney,Madan,France,Single,Female,1971-08-13,2025-10-12
3945.0,14944.0,AW00014944,Sebastian,Watson,France,Single,Male,1976-08-06,2025-10-12
3947.0,14946.0,AW00014946,Frederick,Vance,France,Single,Male,1971-03-04,2025-10-12
3949.0,14948.0,AW00014948,Damien,Lal,France,Married,Male,1970-10-09,2025-10-12
3955.0,14954.0,AW00014954,Denise,Perez,France,Single,Female,1968-09-21,2025-10-12
3958.0,14957.0,AW00014957,Lacey,Shan,France,Single,Female,1974-05-28,2025-10-12
3960.0,14959.0,AW00014959,Ross,Patel,France,Single,Male,1974-01-11,2025-10-12
3961.0,14960.0,AW00014960,Leonard,Pal,France,Single,Male,1976-11-11,2025-10-12
3966.0,14965.0,AW00014965,Edwin,Zhou,France,Married,Male,1975-07-06,2025-10-12
3967.0,14966.0,AW00014966,Derrick,Vazquez,France,Single,Male,1969-11-02,2025-10-12
3972.0,14971.0,AW00014971,Susan,Zhu,France,Married,Female,1984-07-23,2025-10-12
3977.0,14976.0,AW00014976,Randy,Hu,France,Married,Male,1967-12-09,2025-10-12
3978.0,14977.0,AW00014977,Stacy,Carlson,France,Single,Female,1983-08-18,2025-10-12
3986.0,14985.0,AW00014985,Jaclyn,Zhu,France,Single,Female,1982-11-24,2025-10-12
3988.0,14987.0,AW00014987,Misty,Nara,France,Single,Female,1982-06-02,2025-10-12
3990.0,14989.0,AW00014989,Shawna,She,France,Single,Female,1981-12-21,2025-10-12
3995.0,14994.0,AW00014994,Seth,King,France,Single,Male,1981-06-25,2025-10-12
3996.0,14995.0,AW00014995,Stefanie,Malhotra,France,Single,Female,1985-05-05,2025-10-12
3999.0,14998.0,AW00014998,Robert,Rodriguez,France,Single,Male,1979-10-14,2025-10-12
4003.0,15002.0,AW00015002,Jenny,Lin,France,Single,Female,1978-10-04,2025-10-12
4004.0,15003.0,AW00015003,Dennis,Yang,France,Single,Male,1984-09-17,2025-10-12
4005.0,15004.0,AW00015004,Suzanne,Hu,France,Single,Female,1979-06-04,2025-10-12
4046.0,15045.0,AW00015045,Tasha,Luo,France,Married,Female,1954-04-16,2025-10-12
4054.0,15053.0,AW00015053,Kurt,Andersen,France,Single,Male,1970-11-05,2025-10-12
4061.0,15060.0,AW00015060,Max,Vazquez,France,Single,Male,1969-12-20,2025-10-12
4062.0,15061.0,AW00015061,Margaret,Ma,France,Married,Female,1965-11-25,2025-10-12
4065.0,15064.0,AW00015064,Erik,Rubio,France,Married,Male,1966-01-31,2025-10-12
4067.0,15066.0,AW00015066,Diana,Munoz,France,Married,Female,1975-09-02,2025-10-12
4068.0,15067.0,AW00015067,Dana,Alvarez,France,Single,Female,1975-08-05,2025-10-12
4071.0,15070.0,AW00015070,Alfredo,Navarro,France,Single,Male,1974-10-07,2025-10-12
4072.0,15071.0,AW00015071,Krista,Gutierrez,France,Single,Female,1981-12-13,2025-10-12
4073.0,15072.0,AW00015072,Whitney,Subram,France,Single,Female,1976-01-01,2025-10-12
4080.0,15079.0,AW00015079,Jose,Martin,France,Married,Male,1974-12-02,2025-10-12
4083.0,15082.0,AW00015082,Kelvin,Lal,France,Married,Male,1974-12-11,2025-10-12
4086.0,15085.0,AW00015085,Kristin,Jai,France,Single,Female,1974-12-30,2025-10-12
4087.0,15086.0,AW00015086,Latasha,Dominguez,France,Single,Female,1980-02-16,2025-10-12
4094.0,15093.0,AW00015093,Johnny,Moyer,France,Married,Male,1949-08-16,2025-10-12
4095.0,15094.0,AW00015094,Wendy,Ortega,France,Married,Female,1955-03-16,2025-10-12
4096.0,15095.0,AW00015095,Jodi,Shan,France,Married,Female,1950-07-05,2025-10-12
4099.0,15098.0,AW00015098,Diana,Sanz,France,Single,Female,1951-08-28,2025-10-12
4100.0,15099.0,AW00015099,Alvin,Ma,France,Single,Male,1951-12-07,2025-10-12
4105.0,15104.0,AW00015104,Ashley,Thompson,France,Married,Female,1969-07-31,2025-10-12
4108.0,15107.0,AW00015107,Roy,Saunders,France,Married,Male,1959-01-17,2025-10-12
4110.0,15109.0,AW00015109,Meghan,Carlson,France,Married,Female,1974-06-03,2025-10-12
4112.0,15111.0,AW00015111,Leah,Huang,France,Married,Female,1962-09-05,2025-10-12
4113.0,15112.0,AW00015112,Alicia,Luo,France,Married,Female,1962-11-14,2025-10-12
4116.0,15115.0,AW00015115,Christian,Patterson,France,Single,Male,1955-12-11,2025-10-12
4356.0,15355.0,AW00015355,Janelle,Martinez,France,Married,Female,1961-07-17,2026-01-04
4443.0,15442.0,AW00015442,Alejandro,Shen,France,Married,Male,1967-12-25,2026-01-04
4446.0,15445.0,AW00015445,Bob,Lopez,France,Married,Male,1968-06-11,2026-01-04
4447.0,15446.0,AW00015446,Levi,Madan,France,Single,Male,1972-05-19,2026-01-04
4448.0,15447.0,AW00015447,Regina,Madan,France,Married,Female,1966-11-08,2026-01-04
4451.0,15450.0,AW00015450,Marshall,Black,France,Married,Male,1941-12-08,2026-01-04
4452.0,15451.0,AW00015451,Linda,Munoz,France,Married,Female,1967-11-16,2026-01-04
4453.0,15452.0,AW00015452,Alison,Goel,France,Married,Female,1964-02-16,2026-01-04
4456.0,15455.0,AW00015455,Denise,Raman,France,Single,Female,1945-10-07,2026-01-04
4463.0,15462.0,AW00015462,Tony,Chande,France,Married,Male,1949-02-23,2026-01-04
4464.0,15463.0,AW00015463,Terrence,Yuan,France,Single,Male,1949-05-18,2026-01-04
4610.0,15609.0,AW00015609,Karl,Sharma,France,Single,Male,1985-08-11,2026-01-04
4612.0,15611.0,AW00015611,Michele,Patel,France,Single,Female,1984-02-08,2026-01-04
4614.0,15613.0,AW00015613,Melinda,Moreno,France,Single,Female,1984-03-14,2026-01-04
4617.0,15616.0,AW00015616,Janet,Alonso,France,Single,Female,1984-05-14,2026-01-04
4618.0,15617.0,AW00015617,Dawn,Chande,France,Single,Female,1984-08-02,2026-01-04
4624.0,15623.0,AW00015623,Molly,Madan,France,Married,Female,1978-04-10,2026-01-04
4625.0,15624.0,AW00015624,Tyrone,Rubio,France,Married,Male,1983-08-08,2026-01-04
4638.0,15637.0,AW00015637,Russell,Sharma,France,Single,Male,1977-01-19,2026-01-04
4651.0,15650.0,AW00015650,Ronnie,Li,France,Single,Male,1972-01-31,2026-01-04
4652.0,15651.0,AW00015651,Ann,Lopez,France,Single,Female,1972-07-09,2026-01-04
4655.0,15654.0,AW00015654,Levi,Fernandez,France,Single,Male,1965-09-09,2026-01-04
4659.0,15658.0,AW00015658,Victoria,Rogers,France,Single,Female,1965-02-12,2026-01-04
4664.0,15663.0,AW00015663,Mandy,Chen,France,Married,Female,1965-01-05,2026-01-04
4666.0,15665.0,AW00015665,Kristi,Sai,France,Married,Female,1965-01-02,2026-01-04
4667.0,15666.0,AW00015666,Bianca,Liang,France,Single,Female,1981-10-18,2026-01-04
4671.0,15670.0,AW00015670,Sergio,S├ínchez,France,Married,Male,1975-01-31,2026-01-04
4674.0,15673.0,AW00015673,Jon,Goel,France,Single,Male,1980-06-04,2026-01-04
4677.0,15676.0,AW00015676,Todd,Wang,France,Single,Male,1974-10-05,2026-01-04
4678.0,15677.0,AW00015677,Alyssa,Bradley,France,Married,Female,1975-02-08,2026-01-04
4679.0,15678.0,AW00015678,Susan,Zhou,France,Married,Female,1980-06-04,2026-01-04
4680.0,15679.0,AW00015679,Robert,Patterson,France,Married,Male,1958-03-10,2026-01-04
4688.0,15687.0,AW00015687,Jay,Suri,France,Married,Male,1950-12-16,2026-01-04
4689.0,15688.0,AW00015688,Chase,Gray,France,Married,Male,1950-11-04,2026-01-04
4697.0,15696.0,AW00015696,Damien,Sun,France,Married,Male,1958-12-03,2026-01-04
4701.0,15700.0,AW00015700,Eugene,Guo,France,Married,Male,1958-05-19,2026-01-04
4707.0,15706.0,AW00015706,Tina,Arthur,France,Married,Female,1955-05-25,2026-01-04
4710.0,15709.0,AW00015709,Chelsea,Prasad,France,Married,Female,1959-08-31,2026-01-04
4711.0,15710.0,AW00015710,Brandy,Rana,France,Married,Female,1953-07-22,2026-01-04
4715.0,15714.0,AW00015714,Bethany,Pal,France,Single,Female,1953-03-16,2026-01-04
4921.0,15920.0,AW00015920,Colin,Wu,France,Single,Male,1963-02-11,2026-01-04
4922.0,15921.0,AW00015921,Donald,Patel,France,Single,Male,1968-11-22,2026-01-04
4924.0,15923.0,AW00015923,Ricardo,Raje,France,Single,Male,1967-10-04,2026-01-04
4925.0,15924.0,AW00015924,Omar,Wang,France,Married,Male,1961-12-18,2026-01-04
4926.0,15925.0,AW00015925,Stanley,Subram,France,Married,Male,1961-12-25,2026-01-04
4931.0,15930.0,AW00015930,Tiffany,He,France,Married,Female,1960-09-29,2026-01-04
4932.0,15931.0,AW00015931,Micah,Xu,France,Married,Male,1960-07-07,2026-01-04
5041.0,16040.0,AW00016040,Casey,Gill,France,Married,Male,1979-04-02,2026-01-04
5042.0,16041.0,AW00016041,Pedro,Raman,France,Single,Male,1966-11-05,2026-01-04
5043.0,16042.0,AW00016042,Ian,Hall,France,Single,Male,1942-01-18,2026-01-04
5052.0,16051.0,AW00016051,Leonard,Xu,France,Married,Male,1973-03-14,2026-01-04
5053.0,16052.0,AW00016052,Danny,Gutierrez,France,Married,Male,1962-05-06,2026-01-04
5057.0,16056.0,AW00016056,Alison,Shan,France,Married,Female,1966-09-17,2026-01-04
5187.0,16186.0,AW00016186,Bethany,Raji,France,Single,Female,1980-01-22,2026-01-04
5195.0,16194.0,AW00016194,Katie,Deng,France,Single,Female,1979-03-16,2026-01-04
5196.0,16195.0,AW00016195,Abby,Perez,France,Married,Female,1978-10-10,2026-01-04
5203.0,16202.0,AW00016202,Kenneth,Jai,France,Single,Male,1976-10-18,2026-01-04
5204.0,16203.0,AW00016203,Warren,Raje,France,Single,Male,1975-11-01,2026-01-04
5205.0,16204.0,AW00016204,Terrence,Anand,France,Single,Male,1982-04-09,2026-01-04
5206.0,16205.0,AW00016205,Melanie,Sanders,France,Single,Female,1982-03-28,2026-01-04
5210.0,16209.0,AW00016209,Carolyn,Alvarez,France,Single,Female,1975-09-15,2026-01-04
5255.0,16254.0,AW00016254,Maria,Morris,France,Single,Female,1973-02-17,2026-01-04
5256.0,16255.0,AW00016255,Taylor,Russell,France,Single,Female,1973-02-18,2026-01-04
5258.0,16257.0,AW00016257,Michele,Chandra,France,Married,Female,1978-10-14,2026-01-04
5259.0,16258.0,AW00016258,Deanna,Malhotra,France,Single,Female,1973-05-02,2026-01-04
5260.0,16259.0,AW00016259,Ebony,Sai,France,Single,Female,1971-10-19,2026-01-04
5262.0,16261.0,AW00016261,Diana,Navarro,France,Married,Female,1984-02-03,2026-01-04
5263.0,16262.0,AW00016262,Kathryn,Xie,France,Married,Female,1984-05-14,2026-01-04
5266.0,16265.0,AW00016265,Julie,Goel,France,Married,Female,1982-12-13,2026-01-04
5267.0,16266.0,AW00016266,Alisha,Yang,France,Married,Female,1971-10-16,2026-01-04
5269.0,16268.0,AW00016268,Lindsey,Kumar,France,Married,Female,1972-05-19,2026-01-04
5274.0,16273.0,AW00016273,Marie,Martinez,France,Married,Female,1976-05-10,2026-01-04
5282.0,16281.0,AW00016281,Gilbert,Luo,France,Single,Male,1968-07-05,2026-01-04
5284.0,16283.0,AW00016283,Clayton,Raji,France,Single,Male,1974-09-09,2026-01-04
5286.0,16285.0,AW00016285,Mindy,Xie,France,Married,Female,1972-05-01,2026-01-04
5287.0,16286.0,AW00016286,Billy,Torres,France,Married,Male,1977-11-20,2026-01-04
5289.0,16288.0,AW00016288,Edwin,Shen,France,Married,Male,1985-08-16,2026-01-04
5290.0,16289.0,AW00016289,Julie,Pal,France,Single,Female,1971-03-24,2026-01-04
5292.0,16291.0,AW00016291,Lindsey,Lal,France,Single,Female,1969-07-05,2026-01-04
5296.0,16295.0,AW00016295,Roger,Xu,France,Single,Male,1974-11-10,2026-01-04
5297.0,16296.0,AW00016296,Sydney,White,France,Married,Female,1969-06-19,2026-01-04
5302.0,16301.0,AW00016301,Omar,Cai,France,Single,Male,1982-08-06,2026-01-04
5303.0,16302.0,AW00016302,Rosa,Zeng,France,Single,Female,1985-05-11,2026-01-04
5311.0,16310.0,AW00016310,Diana,Rubio,France,Married,Female,1973-02-28,2026-01-04
5313.0,16312.0,AW00016312,Bethany,Beck,France,Single,Female,1983-07-20,2026-01-04
5316.0,16315.0,AW00016315,Garrett,Richardson,France,Single,Male,1983-01-19,2026-01-04
5320.0,16319.0,AW00016319,Joy,Ortega,France,Single,Female,1982-05-21,2026-01-04
5321.0,16320.0,AW00016320,Rachel,Simmons,France,Single,Female,1981-09-01,2026-01-04
5323.0,16322.0,AW00016322,Gloria,Dominguez,France,Single,Female,1980-03-16,2026-01-04
5324.0,16323.0,AW00016323,Dustin,Raje,France,Single,Male,1980-10-02,2026-01-04
5331.0,16330.0,AW00016330,Luke,Simmons,France,Single,Male,1979-01-03,2026-01-04
5389.0,16388.0,AW00016388,Jay,Torres,France,Married,Male,1979-11-23,2026-01-04
5392.0,16391.0,AW00016391,Sergio,Suri,France,Single,Male,1979-11-01,2026-01-04
5393.0,16392.0,AW00016392,Kari,Raman,France,Married,Female,1974-04-08,2026-01-04
5394.0,16393.0,AW00016393,Xavier,Edwards,France,Married,Male,1985-01-06,2026-01-04
5395.0,16394.0,AW00016394,Bryan,Bell,France,Single,Male,1978-06-03,2026-01-04
5396.0,16395.0,AW00016395,Tara,Pal,France,Married,Female,1973-06-06,2026-01-04
5399.0,16398.0,AW00016398,Emmanuel,Rana,France,Single,Male,1973-06-12,2026-01-04
5401.0,16400.0,AW00016400,Theodore,Ramos,France,Married,Male,1978-03-06,2026-01-04
5404.0,16403.0,AW00016403,Byron,Suarez,France,Married,Male,1972-04-17,2026-01-04
5405.0,16404.0,AW00016404,Raul,Nara,France,Married,Male,1973-01-02,2026-01-04
5409.0,16408.0,AW00016408,Arthur,Madan,France,Married,Male,1970-08-08,2026-01-04
5413.0,16412.0,AW00016412,Leah,Liang,France,Single,Female,1980-12-05,2026-01-04
5416.0,16415.0,AW00016415,Andre,Patel,France,Single,Male,1969-12-15,2026-01-04
5417.0,16416.0,AW00016416,Brian,Rivera,France,Single,Male,1975-05-14,2026-01-04
5419.0,16418.0,AW00016418,Katrina,Rai,France,Single,Female,1974-08-22,2026-01-04
5422.0,16421.0,AW00016421,Natasha,Diaz,France,Single,Female,1974-10-06,2026-01-04
5424.0,16423.0,AW00016423,Sergio,Madan,France,Single,Male,1938-11-20,2026-01-04
5425.0,16424.0,AW00016424,Brandi,Diaz,France,Married,Female,1972-01-15,2026-01-04
5426.0,16425.0,AW00016425,Lisa,Lu,France,Married,Female,1971-08-15,2026-01-04
5427.0,16426.0,AW00016426,Jorge,Ye,France,Married,Male,1972-01-08,2026-01-04
5431.0,16430.0,AW00016430,Franklin,Rai,France,Single,Male,1971-02-04,2026-01-04
5432.0,16431.0,AW00016431,Jermaine,Rodriguez,France,Single,Male,1976-08-30,2026-01-04
5433.0,16432.0,AW00016432,John,Garcia,France,Single,Male,1975-08-05,2026-01-04
5434.0,16433.0,AW00016433,Mathew,Dominguez,France,Married,Male,1975-05-24,2026-01-04
5437.0,16436.0,AW00016436,Ethan,Henderson,France,Single,Male,1974-08-11,2026-01-04
5439.0,16438.0,AW00016438,Kaitlin,Arthur,France,Married,Female,1982-01-14,2026-01-04
5440.0,16439.0,AW00016439,Dawn,Deng,France,Single,Female,1985-04-24,2026-01-04
5441.0,16440.0,AW00016440,Jimmy,Martin,France,Single,Male,1985-06-02,2026-01-04
5451.0,16450.0,AW00016450,Rebekah,Gutierrez,France,Single,Female,1983-02-12,2026-01-04
5456.0,16455.0,AW00016455,Deb,Moreno,France,Married,Female,1917-02-09,2026-01-04
5469.0,16468.0,AW00016468,Orlando,Dominguez,France,Single,Male,1981-05-17,2026-01-04
5470.0,16469.0,AW00016469,Michele,Tang,France,Single,Female,1981-05-18,2026-01-04
5472.0,16471.0,AW00016471,Vanessa,Hayes,France,Married,Female,1919-02-14,2026-01-04
5473.0,16472.0,AW00016472,Olivia,Robinson,France,Single,Female,1985-03-10,2026-01-04
5477.0,16476.0,AW00016476,Shawn,Xie,France,Single,Male,1979-06-10,2026-01-04
5508.0,16507.0,AW00016507,Tracy,Nath,France,Married,Female,1945-05-18,2026-01-04
5509.0,16508.0,AW00016508,Brent,Zhu,France,Married,Male,1945-02-10,2026-01-04
5511.0,16510.0,AW00016510,Brad,Nara,France,Married,Male,1948-06-03,2026-01-04
5514.0,16513.0,AW00016513,Ronnie,Wagner,France,Single,Male,1948-11-10,2026-01-04
5533.0,16532.0,AW00016532,Tommy,Sharma,France,Single,Male,1977-12-18,2026-01-04
5534.0,16533.0,AW00016533,Kristen,Cai,France,Married,Female,1966-11-21,2026-01-04
5536.0,16535.0,AW00016535,Colin,Chen,France,Single,Male,1971-05-09,2026-01-04
5537.0,16536.0,AW00016536,Meghan,Jimenez,France,Single,Female,1966-01-19,2026-01-04
5545.0,16544.0,AW00016544,Eduardo,Morgan,France,Married,Male,1970-04-04,2026-01-04
5546.0,16545.0,AW00016545,Alicia,Pal,France,Married,Female,1964-07-11,2026-01-04
5548.0,16547.0,AW00016547,Jake,Yang,France,Married,Male,1974-08-11,2026-01-04
5549.0,16548.0,AW00016548,Darren,Rubio,France,Married,Male,1971-07-11,2026-01-04
5552.0,16551.0,AW00016551,Christy,Shan,France,Single,Female,1976-05-09,2026-01-04
5556.0,16555.0,AW00016555,Mathew,Vazquez,France,Married,Male,1975-12-19,2026-01-04
5558.0,16557.0,AW00016557,Derek,Chander,France,Single,Male,1981-04-13,2026-01-04
5560.0,16559.0,AW00016559,Candace,Martinez,France,Single,Female,1975-04-22,2026-01-04
5561.0,16560.0,AW00016560,Kelvin,Sun,France,Single,Male,1976-04-12,2026-01-04
5567.0,16566.0,AW00016566,Ashlee,Shen,France,Single,Female,1980-01-19,2026-01-04
5570.0,16569.0,AW00016569,Colleen,Li,France,Single,Female,1963-09-09,2026-01-04
5571.0,16570.0,AW00016570,Julie,She,France,Married,Female,1968-09-13,2026-01-04
5577.0,16576.0,AW00016576,Corey,Beck,France,Single,Male,1952-04-10,2026-01-04
5578.0,16577.0,AW00016577,Leah,Chen,France,Single,Female,1951-10-01,2026-01-04
5581.0,16580.0,AW00016580,Dawn,Chen,France,Married,Female,1960-01-01,2026-01-04
5582.0,16581.0,AW00016581,Kenneth,Becker,France,Single,Male,1965-07-19,2026-01-04
5587.0,16586.0,AW00016586,Leonard,Chander,France,Married,Male,1969-12-17,2026-01-04
5593.0,16592.0,AW00016592,Jacquelyn,Gomez,France,Married,Female,1958-05-15,2026-01-04
5597.0,16596.0,AW00016596,Gabrielle,Carter,France,Single,Female,1956-09-24,2026-01-04
5601.0,16600.0,AW00016600,Janet,Suarez,France,Single,Female,1953-11-13,2026-01-04
5937.0,16936.0,AW00016936,Alice,Serventi,France,Married,Female,1942-01-31,2026-01-04
5938.0,16937.0,AW00016937,Craig,Rubio,France,Married,Male,1973-08-24,2026-01-04
5943.0,16942.0,AW00016942,Kaitlyn,Bennett,France,Married,Female,1959-10-02,2026-01-04
6081.0,17080.0,AW00017080,Katelyn,Peterson,France,Single,Female,1984-01-17,2026-01-04
6082.0,17081.0,AW00017081,Jennifer,Murphy,France,Single,Female,1985-02-04,2026-01-04
6085.0,17084.0,AW00017084,Byron,Serrano,France,Single,Male,1986-05-14,2026-01-04
6089.0,17088.0,AW00017088,Wayne,Yuan,France,Single,Male,1978-01-29,2026-01-04
6096.0,17095.0,AW00017095,Logan,Garcia,France,Single,Male,1977-08-05,2026-01-04
6100.0,17099.0,AW00017099,Joel,Fernandez,France,Single,Male,1978-05-17,2026-01-04
6107.0,17106.0,AW00017106,Gina,Jim├®nez,France,Single,Female,1976-09-18,2026-01-04
6109.0,17108.0,AW00017108,Susan,Xu,France,Single,Female,1977-03-08,2026-01-04
6110.0,17109.0,AW00017109,Sydney,Wilson,France,Single,Female,1976-11-16,2026-01-04
6188.0,17187.0,AW00017187,Alejandro,Ma,France,Single,Male,1960-09-28,2026-01-04
6189.0,17188.0,AW00017188,Alexa,Peterson,France,Married,Female,1966-09-17,2026-01-04
